*Vertices 735
28348132 -1.3671854 50.9341481
29135269 -1.386053 50.9444683
29135561 -1.3807684 50.9455448
388956 -1.39745 50.9445095
24924113 -1.3697412 50.9396521
20110894 -1.3662036 50.934908
242727 -1.384543 50.9384257
28414297 -1.373121 50.9389995
388882 -1.3959613 50.9403
24984740 -1.3945004 50.9474821
29134836 -1.3819406 50.9446435
329473 -1.3839576 50.9326158
28830676 -1.3627896 50.9242052
13071212 -1.3668903 50.9250853
4942933 -1.3864889 50.9229928
25471868 -1.3679049 50.9390271
29464276 -1.404042 50.9381578
28903059 -1.3700598 50.9420554
700532 -1.3656687 50.9314448
254436 -1.3794712 50.9400175
544342 -1.3710092 50.9388063
28194843 -1.4077685 50.9448125
14728167 -1.4068414 50.9403803
505479734 -1.4030373 50.9370051
29135249 -1.384265 50.9444432
675858 -1.3684997 50.9282676
16963792 -1.4021655 50.9321463
423292 -1.3887474 50.9400477
29134818 -1.3868079 50.9441804
254664 -1.4063204 50.9345755
25471847 -1.3664387 50.9380221
27467561 -1.3779679 50.9354027
368013836 -1.399893 50.9323725
367706465 -1.4024001 50.9309181
21689067 -1.3989613 50.9270958
28903062 -1.3708041 50.9424582
21507763 -1.3923146 50.9385145
29135266 -1.3856159 50.9443806
21689175 -1.3714631 50.9390518
21689162 -1.3729408 50.9395913
28194867 -1.4064618 50.9431605
27467478 -1.3796255 50.9285817
29003045 -1.4053863 50.9388218
28830659 -1.3638078 50.9247719
28830648 -1.3643277 50.9262077
413147 -1.3873143 50.9377871
306323 -1.3955358 50.9251293
2073213 -1.3915844 50.9322882
388866 -1.4005487 50.9311174
28830649 -1.366013 50.9256109
27467476 -1.3770952 50.9284524
201643747 -1.3646708 50.9477675
388929 -1.39364 50.9427411
21420717 -1.3933088 50.9373269
21507782 -1.3990366 50.9486223
331353 -1.3993924 50.9378012
29464260 -1.4065846 50.9373086
28348308 -1.3579878 50.9246576
28830651 -1.367169 50.9258752
9280992 -1.3713562 50.9172104
28903057 -1.3700106 50.9421292
24984725 -1.3905955 50.9433764
29135273 -1.3850994 50.9444808
20130896 -1.3614129 50.9327696
12889417 -1.373345 50.9419429
650905 -1.4006001 50.9297758
24984788 -1.384854 50.9423562
29134825 -1.3844041 50.9447436
700387 -1.3926155 50.9258707
29794376 -1.3637416 50.9209604
19035800 -1.3963088 50.9371948
21507756 -1.4011618 50.9320748
24984748 -1.4048957 50.9485853
29134833 -1.3826558 50.9452193
247787 -1.3951928 50.9322209
254549 -1.3633346 50.925311
29134102 -1.4039514 50.9398569
29526315 -1.3625998 50.9271949
21689165 -1.3722654 50.9403675
306288 -1.4049407 50.9219213
254975 -1.4133056 50.9476616
15028812 -1.3612388 50.9231859
263225355 -1.3870754 50.9249545
29380435 -1.3747801 50.9435002
27434185 -1.3875707 50.9294031
29001319 -1.3820167 50.9222398
24984795 -1.3819137 50.9420683
27440010 -1.3820434 50.9285706
15028824 -1.3622208 50.9266276
36686479 -1.3763631 50.9243653
247806 -1.390618 50.9301599
21507740 -1.3968851 50.943407
25303926 -1.4069825 50.9406059
28348304 -1.3665514 50.9301169
518814 -1.3808193 50.9360405
13071390 -1.3654385 50.928716
254750 -1.405454 50.9463216
28414274 -1.3755912 50.9400643
254671 -1.3811378 50.9244815
650904 -1.4013726 50.9289643
21636746 -1.3951794 50.9436623
28830680 -1.3609667 50.9235986
29135252 -1.3843842 50.9439425
387830 -1.3844811 50.9320099
14964110 -1.3783703 50.9206106
254047477 -1.3713364 50.9242138
2417454 -1.3648339 50.9476593
29135276 -1.3851789 50.9439926
28830638 -1.3644232 50.9288524
21507762 -1.3948973 50.9388901
25471839 -1.3694386 50.937972
13071207 -1.3637153 50.9257102
28903372 -1.364943 50.9473876
27563354 -1.3991067 50.9295269
9267992 -1.3777471 50.9406006
29003038 -1.4037206 50.9406579
28347768 -1.3637889 50.9324337
21636772 -1.4027917 50.9479099
21419434 -1.3706716 50.9410749
21636753 -1.3924014 50.9454691
28194504 -1.4063995 50.9474981
21689142 -1.3801991 50.9380165
25303929 -1.4066779 50.9415382
27563287 -1.3963944 50.9290076
253052642 -1.3901522 50.9385828
28903056 -1.3684453 50.9419908
700531 -1.3674443 50.9311737
28830570 -1.3610714 50.9282414
28345052 -1.3619899 50.9296362
700501 -1.3742198 50.928566
700496 -1.3724346 50.9305352
658449 -1.3986772 50.9209524
21507734 -1.4049208 50.9465254
28194844 -1.4081725 50.944233
700377 -1.3936647 50.9232302
254694 -1.3776993 50.9405137
21507743 -1.3982999 50.9305277
29856373 -1.39162 50.9473537
29001321 -1.3817355 50.9223161
388937 -1.397615 50.9423031
2742645 -1.3800767 50.9431605
414590915 -1.3769632 50.9237998
388915 -1.4033854 50.9462852
254179982 -1.3685836 50.9222122
20954590 -1.3906438 50.9294025
29380414 -1.3791097 50.9442697
29026770 -1.4012195 50.9245049
29134119 -1.3804415 50.9452864
28347754 -1.3611467 50.9293284
21507777 -1.3973151 50.9436924
254440 -1.3737112 50.9418849
29001342 -1.3820892 50.9247572
24984681 -1.3883425 50.9441622
374372971 -1.3764552 50.9232373
27558592 -1.3914922 50.9266834
24984715 -1.3906551 50.9446908
28903414 -1.3625182 50.9458031
388943 -1.40065 50.9416
14728163 -1.4065726 50.9371718
25471849 -1.3677698 50.9390236
4942415 -1.3815804 50.9232074
29794377 -1.3636315 50.922143
4931712 -1.3851474 50.9226875
388862 -1.4057223 50.9281838
28830658 -1.3630857 50.9251873
29002846 -1.3987782 50.93867
4931456 -1.3904727 50.9202722
254432 -1.385336 50.9287823
21636544 -1.3874505 50.9283807
179713783 -1.3970494 50.938017
21689114 -1.3843642 50.9396226
2073310 -1.393768 50.932843
307469 -1.4042308 50.9244794
324340 -1.3970121 50.923609
374373846 -1.3765496 50.9227179
20110904 -1.3668527 50.9351489
25303939 -1.418561 50.9344323
700403 -1.390069 50.9210894
2073423 -1.3923089 50.9312796
21689086 -1.3880351 50.9432838
544333 -1.3879125 50.9369549
423270 -1.3878595 50.944041
675847 -1.362868 50.9332153
28348129 -1.3667888 50.9334228
28903058 -1.370109 50.9419754
29134820 -1.3868874 50.9440051
29001311 -1.382192 50.9240912
329590 -1.3892533 50.9339897
700534 -1.3652468 50.9309761
28830640 -1.3608021 50.9284963
28903053 -1.369617 50.9414926
423288 -1.386275 50.9299759
29001332 -1.3814297 50.9235351
29135246 -1.3843047 50.9442429
423275 -1.3893445 50.9392999
388868 -1.3993766 50.9335476
260747025 -1.3910076 50.9268381
28347764 -1.3597921 50.9308091
413158 -1.3891076 50.9352
28903410 -1.3637548 50.9459133
28194863 -1.4076224 50.9438484
29464261 -1.4068433 50.9372487
29145093 -1.3857005 50.9251525
29380424 -1.3788523 50.9445889
16963769 -1.4065414 50.9420761
700441 -1.383864 50.9250464
21507749 -1.3990165 50.93261
700388 -1.3909577 50.9249214
28830662 -1.364523 50.9243086
254172482 -1.3716172 50.924669
21507766 -1.3877566 50.9392134
28903409 -1.3636496 50.945708
700507 -1.3755073 50.9288203
260747027 -1.3909646 50.9269896
10216415 -1.3568754 50.9210432
29764419 -1.363519 50.9220558
306301 -1.4052136 50.9231925
25303927 -1.4071762 50.9407509
388913 -1.4036758 50.944134
28830673 -1.3654915 50.9243054
518802 -1.3833742 50.928722
423289 -1.3872106 50.9302302
14727983 -1.4038867 50.9188781
19035789 -1.39315 50.934271
27467475 -1.3783707 50.9272808
27467558 -1.377138 50.9357344
254047547 -1.37089 50.9230073
14727950 -1.3873738 50.9237687
29135241 -1.3836094 50.9442054
387805 -1.4035871 50.9275307
27467474 -1.3800499 50.9249498
700386 -1.3916452 50.9253745
374372977 -1.3762663 50.9232752
388918 -1.4012101 50.9455501
27467473 -1.381192 50.9249254
2742651 -1.400132 50.9496577
254443 -1.3607743 50.9227057
28830654 -1.3700459 50.9235697
21689119 -1.3808875 50.9404739
29464264 -1.4075396 50.937162
247807 -1.3906695 50.9309388
21636782 -1.4091292 50.9481352
29134835 -1.3820796 50.9446435
368014034 -1.3994714 50.932729
650774 -1.4030377 50.9306413
28903061 -1.3710593 50.9418432
24668048 -1.4055009 50.9461701
25471848 -1.3664989 50.9385115
544318 -1.3939823 50.9245882
13071232 -1.366213 50.9206661
19035791 -1.390352 50.9319558
20954591 -1.3900945 50.9294079
28414270 -1.3752344 50.9403068
20102979 -1.3704078 50.9334744
16963770 -1.4087226 50.9422357
518813 -1.3895967 50.9333893
9267990 -1.3759016 50.9423838
14727989 -1.3846577 50.9286465
24984792 -1.3824501 50.9421434
254666 -1.3948938 50.9292447
21689153 -1.3751063 50.9396163
25305487 -1.3870567 50.9250227
29134131 -1.4030116 50.9383672
700432 -1.3860177 50.9272907
15028823 -1.3646037 50.9264277
13071389 -1.3596394 50.9255389
28903055 -1.368925 50.9422614
28348119 -1.3632107 50.9334482
21507791 -1.4032923 50.9488845
14728166 -1.4068596 50.9406625
307475 -1.4010121 50.9266922
28903636 -1.3644734 50.9478486
254695 -1.3872712 50.9249686
455457605 -1.3798481 50.9347084
25471855 -1.3665927 50.9392897
28414293 -1.3730217 50.9389995
29380437 -1.3759126 50.9441136
423285 -1.3821243 50.93423
21636750 -1.3961224 50.9461277
254544 -1.3718794 50.9330008
4942221 -1.3842679 50.9217074
17722333 -1.3793298 50.9437498
20110752 -1.3668046 50.9352547
21689099 -1.3834702 50.9414879
29135271 -1.385159 50.9443055
24984728 -1.391112 50.9431886
700410 -1.3889474 50.9253553
29380431 -1.3768264 50.9445267
2417453 -1.3652888 50.9477837
24984706 -1.3814071 50.9451226
29026659 -1.4000251 50.9273035
675859 -1.3706579 50.9286256
700435 -1.3837951 50.9251525
12889418 -1.3734595 50.9417064
319652 -1.4014238 50.9216125
24984714 -1.3903631 50.9448868
29134828 -1.384285 50.9453811
247802 -1.3914453 50.9272709
27440008 -1.3819264 50.9281975
254692 -1.3756823 50.9422964
27558571 -1.3902523 50.9260591
28903648 -1.35472 50.9592792
29134115 -1.3926336 50.9425349
21689144 -1.3800852 50.9387311
21689083 -1.3896488 50.942408
28345069 -1.364006 50.9320635
254387 -1.3688644 50.9210325
21507758 -1.4001219 50.9393656
24984724 -1.3898803 50.9431886
20110929 -1.3632898 50.9345079
29026663 -1.4032009 50.922957
28903382 -1.3637406 50.9469509
28348125 -1.3657955 50.9323961
700381 -1.3930467 50.9232032
28830637 -1.3634375 50.9268879
242743 -1.3933092 50.9383201
21419461 -1.3781895 50.9395894
518799 -1.382614 50.9271402
28180545 -1.4051654 50.9474613
29464259 -1.4066307 50.9378337
20102973 -1.362734 50.9330523
13071384 -1.3581132 50.9280651
28194865 -1.4075106 50.9438051
24984796 -1.3772848 50.9417428
29134123 -1.4039341 50.9386583
29794384 -1.3628973 50.922601
422993 -1.3966593 50.9475355
29001328 -1.3813052 50.923806
29001308 -1.3825347 50.9230737
20954601 -1.3982545 50.9411348
27440011 -1.3813863 50.9282532
28903380 -1.3641403 50.9470647
20130932 -1.3603211 50.9349637
20954594 -1.3996985 50.938471
359880012 -1.375528 50.9424378
28414268 -1.3728918 50.9431926
29135559 -1.380689 50.9454947
21419416 -1.3689163 50.9405699
21636775 -1.4048275 50.9488647
10908537 -1.3678257 50.9389599
29026671 -1.4002482 50.9274496
650794 -1.4032361 50.9300603
530517 -1.3717144 50.9488217
28830653 -1.3700459 50.923745
28243479 -1.4088623 50.93964
21507755 -1.4007154 50.9316997
675830 -1.375739 50.9251794
254548 -1.3647818 50.926581
16963763 -1.4067124 50.9387261
21689166 -1.3722455 50.9405552
254540 -1.378176 50.9366123
28345055 -1.367154 50.9324925
14744408 -1.4013476 50.9372926
700430 -1.3863171 50.9280308
24984713 -1.3814879 50.9433484
27440007 -1.3823887 50.927919
21636758 -1.3913422 50.9455361
24984756 -1.4053985 50.9465406
367705879 -1.4029322 50.9310047
27563365 -1.3970124 50.9283476
518800 -1.38355 50.9279
21507744 -1.3993642 50.9308469
657705 -1.3868094 50.9385254
28348126 -1.3663517 50.9326966
28830657 -1.370483 50.9235572
28830663 -1.3642448 50.9240331
505479730 -1.4029947 50.9368837
247794 -1.3962909 50.937006
254434 -1.380451 50.9366121
29134822 -1.3852186 50.9447937
544325 -1.3877374 50.9275895
9266208 -1.3773227 50.940665
675889 -1.3747284 50.9232351
2417455 -1.3650914 50.9480378
25471854 -1.3672731 50.9391113
28345037 -1.3640866 50.9282171
423277 -1.3924353 50.9391003
28903065 -1.3719757 50.9427811
36686480 -1.3758363 50.9245865
27467566 -1.379687 50.9350091
544335 -1.372396 50.937413
21507801 -1.3969299 50.9429
14728164 -1.4068263 50.9407848
28194907 -1.4077228 50.9412741
650752 -1.3851255 50.9252174
422995 -1.395793 50.9480319
518805 -1.3852207 50.9296554
21507739 -1.3989852 50.9394868
28903398 -1.3651183 50.9459084
10217892 -1.3610107 50.9234777
675864 -1.3705119 50.9254769
24984791 -1.3845759 50.9423437
253047384 -1.3889806 50.9372094
675882 -1.3705778 50.9326113
700434 -1.3873109 50.9252453
329641 -1.37001 50.939
700508 -1.3753015 50.926687
21689123 -1.3836291 50.9409621
254180033 -1.3676909 50.922169
28348130 -1.3667491 50.9336106
24984709 -1.3812482 50.9446595
28194864 -1.4075708 50.9438863
675874 -1.370609 50.9276738
28194904 -1.4071253 50.9408392
319630 -1.3907178 50.920767
29794382 -1.3625595 50.9229893
21689066 -1.3992395 50.9268329
29026666 -1.4027072 50.9223952
700437 -1.3830827 50.923562
254673 -1.3736616 50.9226797
21689103 -1.3800096 50.9410336
21689049 -1.3739589 50.9403528
28348613 -1.3617499 50.9274101
24984799 -1.3767682 50.9419055
29003033 -1.4044843 50.9413473
254435 -1.3799164 50.9394165
25471835 -1.3682613 50.9379083
21689105 -1.3798545 50.9401859
27434183 -1.3898255 50.9288451
21507738 -1.3976304 50.9311444
28345074 -1.3654727 50.932996
675886 -1.3744859 50.9256122
20110808 -1.3612226 50.9352891
28903412 -1.362403 50.9460134
29134114 -1.3840836 50.944723
21420710 -1.3966176 50.9300192
28903403 -1.3642203 50.9462589
21636730 -1.3962656 50.9435652
658424 -1.3960977 50.9253086
544343 -1.37005 50.9388
518808 -1.3869187 50.9318044
254749 -1.4041935 50.9516192
28414266 -1.3751932 50.9409716
20110855 -1.3644291 50.9358282
29003031 -1.4047294 50.9413905
59766920 -1.388467 50.9405056
387823 -1.38863 50.9315
29135439 -1.383054 50.9434353
20110909 -1.3632728 50.9359284
388867 -1.4015971 50.9316754
27440016 -1.3857523 50.9279135
29134128 -1.4046913 50.9395544
319649 -1.3992189 50.9223878
29135243 -1.383212 50.9441553
29001340 -1.3816361 50.9228602
21689051 -1.3751712 50.9395131
21689087 -1.3874833 50.9417508
9266206 -1.3776683 50.9401671
29001324 -1.3828591 50.9222874
29026670 -1.3997247 50.9275578
24984712 -1.3813277 50.9444592
254047489 -1.3718063 50.9228792
700440 -1.3846921 50.9237339
658423 -1.3978711 50.9259922
29135238 -1.3838084 50.9434771
29001334 -1.3804104 50.9232942
675835 -1.3775329 50.9273164
28830616 -1.3587219 50.9288041
29134832 -1.3827352 50.9447061
21689152 -1.3757028 50.9397236
324341 -1.394935 50.9234954
700402 -1.3899233 50.9214683
20110892 -1.3644119 50.9357767
21420432 -1.3760994 50.9421979
387825 -1.3875796 50.9319991
13071230 -1.3723704 50.9222442
21689085 -1.3882365 50.9418996
21507754 -1.3998143 50.9316786
29856367 -1.3917193 50.9465777
28414262 -1.3716821 50.9441953
14727962 -1.3862327 50.9258558
675856 -1.3665934 50.9263926
29134121 -1.4026675 50.9388569
650906 -1.3995873 50.9308793
29003053 -1.4055938 50.9405545
21689174 -1.372325 50.9396539
29856363 -1.3923749 50.9469657
29003040 -1.4042967 50.9405262
447393 -1.404514 50.9274928
544328 -1.3869102 50.9301058
29380440 -1.3765834 50.9425262
700514 -1.3677859 50.9251402
331354 -1.4011731 50.9414849
28194502 -1.4062084 50.9485426
21636740 -1.4016338 50.9483147
29134117 -1.3834802 50.9429294
24984703 -1.3833938 50.9452853
29026664 -1.4008091 50.9241394
28830574 -1.3638039 50.9277113
15028822 -1.3638836 50.9258535
21637743 -1.3831122 50.9334752
21636232 -1.3882745 50.9283645
29003041 -1.4046891 50.9412473
29134126 -1.4036265 50.9394258
28830652 -1.3700459 50.9242964
27563291 -1.3970382 50.9292402
24924111 -1.3704161 50.9402736
28194908 -1.4077178 50.9413217
700525 -1.3671374 50.9294058
388947 -1.39707 50.940612
20954595 -1.4004953 50.9401134
700530 -1.3670497 50.9306964
28830636 -1.3601523 50.9264124
29134829 -1.38351 50.9447687
387809 -1.3973211 50.9280507
29134824 -1.3850788 50.9452311
675879 -1.3731298 50.931233
700436 -1.3823327 50.9248203
28348122 -1.3639876 50.9330472
24984683 -1.3879234 50.9452102
700513 -1.36907 50.9258719
2073232 -1.3919913 50.9339627
29464287 -1.4067215 50.941184
29134826 -1.3846822 50.9447562
28243466 -1.4067759 50.9393826
21689151 -1.3754441 50.9403786
21507750 -1.3988607 50.9327178
21507747 -1.3977376 50.9320799
28194858 -1.4069862 50.9439405
258885643 -1.374169 50.9495602
8084979 -1.3861784 50.9210165
422998 -1.3994951 50.9466093
16963753 -1.4107685 50.9351395
29380438 -1.3751973 50.9438757
29464263 -1.407359 50.9371782
20110926 -1.3641459 50.9349364
28903376 -1.3645617 50.9467079
21419452 -1.37083 50.9408155
21689063 -1.3992181 50.9265145
21507745 -1.3983771 50.9317881
10537338 -1.349326 50.9343881
14728177 -1.4037301 50.952059
21507792 -1.4033804 50.9490763
29380430 -1.376151 50.9434877
254896 -1.4185347 50.9338718
21636745 -1.3937347 50.94074
254429 -1.3953136 50.9199584
21689072 -1.3944289 50.9319342
24984665 -1.4091441 50.9473029
700495 -1.3713531 50.9300537
28347765 -1.3626311 50.9329039
20964740 -1.379412 50.9399484
21689088 -1.3869668 50.9416694
307474 -1.4036643 50.9256047
28414264 -1.3763348 50.9398242
20110863 -1.3613558 50.9353623
422992 -1.3977592 50.9465959
422989 -1.40082 50.946
24984675 -1.3969586 50.9481618
28345039 -1.3656231 50.9302713
700502 -1.3730268 50.9282847
387817 -1.3885148 50.9288784
28348138 -1.3657557 50.9337984
20102975 -1.366287 50.9344212
388950 -1.3971727 50.9387641
21419418 -1.370747 50.9409508
4942444 -1.3858565 50.9240185
21419417 -1.369482 50.9407119
388880 -1.395772 50.9388376
675837 -1.3767433 50.9291124
29794383 -1.3622118 50.9234276
21507797 -1.4060626 50.9439026
307470 -1.4032867 50.9248473
20110913 -1.3643861 50.9358634
387820 -1.3886779 50.9306852
29001323 -1.3827616 50.9219247
29794371 -1.3618344 50.9227138
24984782 -1.3858091 50.943603
254552 -1.3612822 50.9230383
21507757 -1.3979518 50.9329148
17722331 -1.3804321 50.9422728
28194839 -1.4075192 50.9453
423287 -1.3859832 50.9315826
388865 -1.4014327 50.9300895
388924 -1.39604 50.9438
4931968 -1.3837913 50.9223733
253051721 -1.388762 50.937059
28414285 -1.3715569 50.9431133
675855 -1.3541324 50.92617
14964124 -1.3760149 50.9228433
2073253 -1.3908326 50.9336814
21419443 -1.3719988 50.9413469
21636726 -1.4089693 50.9491009
28414281 -1.3720683 50.9427076
29380413 -1.3802832 50.9439258
24984685 -1.3886784 50.9453604
21689155 -1.3747884 50.9397415
675881 -1.370607 50.9328917
20110849 -1.3625762 50.9340975
*Edges 890
27563354 27563286 1.0
388918 422989 1.0
24984715 24984725 1.0
28830637 29526315 1.0
14964124 14964110 1.0
29380440 2742645 1.0
27434184 387817 1.0
700388 700386 1.0
28903376 28903403 1.0
306312 27563287 1.0
544343 544342 1.0
14727962 254695 1.0
700507 675834 1.0
28194844 28194863 1.0
331360 254750 1.0
388868 16963794 1.0
254695 700410 1.0
260747027 260747025 1.0
28903055 28903056 1.0
4942325 29001324 1.0
544334 544333 1.0
260747027 247802 1.0
29003045 29003053 1.0
423277 21507763 1.0
28903062 28903060 1.0
29380430 29380434 1.0
28903372 28903376 1.0
24984683 24984685 1.0
324340 319650 1.0
254387 13071232 1.0
13071207 254549 1.0
29026770 658423 1.0
29001334 29001340 1.0
21507791 21507780 1.0
422991 21507780 1.0
27467566 455457605 1.0
675847 20102973 1.0
28348138 28348122 1.0
9266206 14727989 1.0
29135559 29135561 1.0
700410 544325 1.0
675889 254673 1.0
28903065 28903062 1.0
658424 658423 1.0
28243466 28243479 1.0
20102975 20110894 1.0
359880012 673879 1.0
21507798 388913 1.0
254172479 254047477 1.0
422995 422993 1.0
675830 36686480 1.0
518813 19035791 1.0
2742645 17722333 1.0
544325 387816 1.0
25303927 243877 1.0
20964740 254694 1.0
59766920 21689085 1.0
29134829 29134832 1.0
20110849 20110846 1.0
413147 544333 1.0
28194843 28194844 1.0
29764412 29764414 1.0
14744408 29134131 1.0
20954595 20954594 1.0
21507752 368013836 1.0
21636777 21636726 1.0
700410 27558571 1.0
29135246 29135252 1.0
15028823 28830637 1.0
29526312 13071393 1.0
29135439 29134117 1.0
13071382 13071384 1.0
25303926 254710 1.0
423275 423277 1.0
29135271 29135276 1.0
29134835 29134112 1.0
9266206 9266208 1.0
19035789 2073310 1.0
24924092 21689152 1.0
28903372 28903398 1.0
19035791 247807 1.0
518805 518802 1.0
29526312 29526315 1.0
388924 21636730 1.0
21689087 21689086 1.0
29134824 29134822 1.0
254565 24668048 1.0
675874 700478 1.0
29134818 29134820 1.0
28830651 28830649 1.0
700489 13071201 1.0
700531 700530 1.0
25471849 25471854 1.0
25471848 25471847 1.0
27467473 27467474 1.0
29464263 29464264 1.0
27558571 27558592 1.0
7015694 16963753 1.0
306323 658424 1.0
254694 9267992 1.0
14727962 25305487 1.0
21507792 21507791 1.0
36686479 254671 1.0
700386 700384 1.0
254047486 254047547 1.0
254544 675881 1.0
28414285 28414262 1.0
388929 21636746 1.0
700496 700501 1.0
24668048 254975 1.0
20102979 20110904 1.0
20110855 20110913 1.0
21689163 21689162 1.0
29001333 29001334 1.0
2073232 2073222 1.0
24924092 24924068 1.0
700402 700403 1.0
21689153 21689155 1.0
422989 21636740 1.0
14728166 14728167 1.0
2073407 5292817 1.0
254435 20964740 1.0
544742 260747025 1.0
518815 24924113 1.0
2073213 2073222 1.0
27440008 27440010 1.0
254432 544326 1.0
700386 700387 1.0
29134828 29134825 1.0
700410 700402 1.0
29856363 29856373 1.0
21420432 9267990 1.0
700507 700501 1.0
306314 306318 1.0
28830653 28830657 1.0
25471868 25471849 1.0
675889 14964101 1.0
700440 700441 1.0
387830 423286 1.0
544326 700430 1.0
29134825 29134114 1.0
21689113 21689106 1.0
254671 29001342 1.0
28830658 28830659 1.0
423285 21637743 1.0
28830662 28830663 1.0
29526315 28348613 1.0
28194841 28194844 1.0
21689099 21689088 1.0
21636777 21636782 1.0
388937 21507801 1.0
20954595 21507758 1.0
29135271 29135273 1.0
29134824 29134828 1.0
20102979 28348132 1.0
24984796 24984799 1.0
28903403 28903412 1.0
254395 254443 1.0
21420432 254692 1.0
24984725 24984728 1.0
29380434 29380436 1.0
29001333 29001341 1.0
21689162 21689049 1.0
