*Vertices 121
119 75 1.0
114 54 1.0
100 18 1.0
17 71 1.0
19 102 1.0
71 8 1.0
1 49 1.0
50 114 1.0
2 64 1.0
40 27 1.0
120 48 1.0
61 92 1.0
83 12 1.0
108 63 1.0
20 49 1.0
13 2 1.0
45 30 1.0
5 34 1.0
22 90 1.0
104 3 1.0
105 91 1.0
121 54 1.0
110 24 1.0
42 79 1.0
88 27 1.0
44 73 1.0
66 34 1.0
79 108 1.0
36 72 1.0
10 39 1.0
56 121 1.0
26 12 1.0
111 56 1.0
21 118 1.0
116 30 1.0
74 106 1.0
101 68 1.0
46 89 1.0
92 42 1.0
73 58 1.0
1 118 1.0
80 97 1.0
97 52 1.0
107 40 1.0
112 25 1.0
106 21 1.0
100 68 1.0
41 98 1.0
63 26 1.0
85 69 1.0
83 97 1.0
90 4 1.0
33 20 1.0
86 56 1.0
16 55 1.0
12 6 1.0
76 91 1.0
84 13 1.0
7 37 1.0
52 46 1.0
91 104 1.0
47 3 1.0
11 67 1.0
34 24 1.0
25 82 1.0
55 109 1.0
38 22 1.0
66 110 1.0
57 109 1.0
76 32 1.0
96 26 1.0
67 15 1.0
58 2 1.0
23 111 1.0
72 116 1.0
29 79 1.0
59 95 1.0
42 14 1.0
98 66 1.0
60 94 1.0
27 81 1.0
61 18 1.0
54 15 1.0
60 9 1.0
75 115 1.0
105 89 1.0
62 33 1.0
35 61 1.0
86 103 1.0
23 86 1.0
4 31 1.0
6 105 1.0
9 70 1.0
40 99 1.0
36 58 1.0
48 7 1.0
39 74 1.0
98 5 1.0
53 113 1.0
18 42 1.0
14 51 1.0
70 100 1.0
93 80 1.0
110 44 1.0
28 51 1.0
43 28 1.0
72 45 1.0
113 59 1.0
63 83 1.0
9 38 1.0
8 70 1.0
119 69 1.0
15 59 1.0
17 60 1.0
51 63 1.0
69 115 1.0
24 84 1.0
32 47 1.0
79 57 1.0
113 82 1.0
90 117 1.0
107 88 1.0
109 80 1.0
103 11 1.0
12 52 1.0
94 84 1.0
77 64 1.0
117 28 1.0
118 76 1.0
39 62 1.0
71 9 1.0
93 83 1.0
31 39 1.0
118 105 1.0
64 10 1.0
68 43 1.0
49 87 1.0
121 67 1.0
73 13 1.0
106 1 1.0
62 112 1.0
50 121 1.0
