*Vertices 1681
491 8.0 7.5
492 8.25 0.0
493 4.25 4.75
494 6.25 5.5
495 2.5 1.75
496 1.75 2.5
497 6.0 3.25
498 0.5 0.5
499 8.0 8.0
500 8.5 2.5
501 3.5 1.0
502 3.0 2.75
503 0.5 1.25
504 1.75 2.25
505 6.0 3.5
506 6.25 6.0
507 0.25 9.25
508 4.25 4.25
509 5.25 0.0
510 6.25 5.75
511 4.0 3.75
512 2.5 1.5
513 1.25 3.0
514 4.25 4.5
515 8.25 0.75
516 1.5 1.75
517 2.0 2.5
518 7.5 8.5
519 8.0 7.75
520 4.25 5.25
521 5.0 0.5
522 6.25 5.0
523 1.5 1.0
524 1.75 2.75
525 6.0 4.0
526 7.25 0.75
527 10.0 9.25
528 9.0 10.0
529 3.0 2.25
530 5.0 1.25
531 9.75 8.5
532 8.5 3.0
533 8.0 7.0
534 4.5 8.25
535 5.75 2.0
536 8.0 6.75
537 1.0 1.5
538 2.0 3.0
539 4.25 5.5
540 4.0 3.25
541 3.5 1.75
542 1.25 2.5
543 6.25 4.75
544 2.5 1.0
545 2.0 2.75
546 8.0 6.25
547 0.75 0.5
548 9.25 2.0
549 8.0 9.5
550 6.25 4.25
551 7.25 0.0
552 4.0 3.5
553 0.75 1.25
554 1.25 2.25
555 4.25 6.0
556 3.5 1.5
557 1.75 3.0
558 6.0 3.75
559 6.25 4.5
560 4.25 5.75
561 8.75 0.5
562 8.0 6.5
563 8.5 2.75
564 9.0 9.0
565 3.0 2.5
566 1.0 1.75
567 8.75 1.25
568 5.5 8.5
569 8.25 1.5
570 2.0 5.0
571 8.5 4.75
572 3.0 5.25
573 5.5 0.25
574 1.5 0.0
575 1.75 4.25
576 6.0 6.75
577 7.5 8.75
578 4.0 7.5
579 2.5 0.75
580 1.25 6.0
581 4.25 2.25
582 1.75 4.5
583 6.0 7.0
584 6.25 3.0
585 6.5 10.0
586 3.75 2.0
587 4.0 7.25
588 1.25 5.75
589 7.0 9.25
590 8.0 4.0
591 2.0 4.75
592 8.5 5.0
593 3.0 5.5
594 5.25 1.75
595 4.0 7.75
596 1.25 5.25
597 6.5 9.0
598 6.25 2.75
599 7.25 1.0
600 1.75 5.0
601 6.0 6.5
602 8.25 1.75
603 3.0 6.0
604 1.5 0.75
605 2.5 0.0
606 2.0 4.25
607 8.5 4.5
608 8.0 3.75
609 3.0 5.75
610 0.5 9.25
611 0.25 1.25
612 5.25 1.5
613 2.0 4.5
614 8.5 4.25
615 4.25 2.5
616 6.0 9.5
617 4.0 8.0
618 0.25 0.5
619 1.25 5.5
620 7.5 9.75
621 1.75 4.75
622 6.0 6.25
623 9.75 0.25
624 8.0 3.25
625 2.0 5.25
626 8.5 5.5
627 3.0 5.0
628 0.0 2.0
629 5.5 8.75
630 3.5 0.75
631 1.75 6.0
632 6.0 7.5
633 9.0 8.25
634 9.75 9.75
635 6.25 2.25
636 7.5 0.25
637 4.0 6.75
638 1.0 0.0
639 1.25 4.25
640 10.0 1.25
641 2.75 2.0
642 4.5 10.0
643 1.75 5.75
644 6.0 7.25
645 5.0 9.25
646 4.0 7.0
647 1.25 4.5
648 8.25 1.0
649 4.25 3.0
650 10.0 0.5
651 2.0 5.5
652 8.5 5.25
653 7.25 1.75
654 3.0 4.75
655 4.25 2.75
656 5.25 1.0
657 4.0 6.5
658 1.25 5.0
659 1.75 5.25
660 6.0 7.75
661 4.5 9.0
662 8.75 9.25
663 3.5 0.0
664 3.0 4.25
665 1.0 0.75
666 2.0 6.0
667 8.5 5.75
668 7.25 1.5
669 3.0 4.5
670 2.0 5.75
671 8.5 6.0
672 0.75 9.25
673 8.0 3.5
674 4.0 6.25
675 1.25 4.75
676 9.75 8.75
677 4.0 9.5
678 6.25 2.5
679 1.75 5.5
680 6.0 8.0
681 5.5 9.75
682 2.75 0.25
683 3.0 6.75
684 0.75 0.0
685 2.0 7.5
686 5.0 0.75
687 8.5 7.25
688 3.75 8.75
689 7.25 1.25
690 4.0 5.0
691 1.25 6.5
692 4.25 4.0
693 10.0 1.75
694 1.75 7.75
695 6.0 5.25
696 7.25 0.5
697 8.75 0.0
698 0.25 1.0
699 4.0 4.75
700 1.25 6.25
701 1.75 8.0
702 6.0 5.5
703 0.0 0.25
704 1.25 9.5
705 6.25 3.25
706 3.0 7.0
707 6.75 8.25
708 7.5 2.0
709 8.0 2.25
710 3.25 10.0
711 3.5 9.25
712 2.0 7.25
713 8.5 7.5
714 6.25 3.5
715 0.75 0.75
716 1.75 7.5
717 6.0 6.0
718 4.0 4.25
719 1.25 6.75
720 5.0 0.0
721 10.0 1.5
722 2.0 7.75
723 8.5 8.0
724 8.0 2.5
725 3.25 9.0
726 3.0 6.5
727 8.75 0.75
728 3.0 9.5
729 3.75 9.75
730 2.0 8.0
731 7.75 8.5
732 8.5 7.75
733 3.0 6.25
734 1.0 9.25
735 1.75 7.25
736 6.0 5.75
737 4.25 3.75
738 4.0 4.5
739 1.25 7.0
740 3.0 7.5
741 7.0 0.75
742 2.75 8.75
743 5.25 1.25
744 9.5 10.0
745 9.25 8.5
746 0.25 1.5
747 8.0 3.0
748 3.75 0.25
749 0.5 0.0
750 2.0 6.75
751 8.5 7.0
752 4.0 5.25
753 1.25 7.75
754 5.25 0.5
755 1.75 6.5
756 6.0 5.0
757 6.25 4.0
758 4.0 5.5
759 1.25 8.0
760 4.25 3.25
761 1.75 9.5
762 0.0 8.75
763 1.75 6.25
764 6.0 4.75
765 4.75 8.25
766 2.25 10.0
767 5.5 2.0
768 2.5 9.25
769 3.0 7.25
770 2.0 7.0
771 8.5 6.75
772 1.75 6.75
773 6.0 4.25
774 7.0 0.0
775 0.0 9.75
776 4.25 3.5
777 4.0 6.0
778 0.5 0.75
779 1.25 7.5
780 2.0 6.5
781 8.5 6.25
782 3.0 7.75
783 9.75 2.0
784 2.25 9.0
785 8.5 9.5
786 0.25 1.75
787 2.0 6.25
788 8.5 6.5
789 10.0 1.0
790 8.0 2.75
791 9.5 9.0
792 2.0 9.5
793 8.25 1.25
794 2.75 9.75
795 3.0 8.0
796 5.75 8.5
797 6.25 3.75
798 1.75 7.0
799 6.0 4.5
800 1.5 9.25
801 4.0 5.75
802 1.25 7.25
803 8.25 0.5
804 6.25 9.75
805 9.75 2.25
806 3.0 8.5
807 5.75 8.0
808 9.25 7.5
809 7.75 9.5
810 5.5 2.5
811 7.75 6.25
812 1.0 8.25
813 9.0 0.0
814 4.5 1.5
815 2.75 3.75
816 3.75 3.5
817 0.0 3.75
818 7.25 9.0
819 9.25 7.25
820 5.75 7.75
821 7.75 6.5
822 6.5 1.0
823 7.5 2.75
824 4.5 1.75
825 3.75 3.25
826 1.25 8.5
827 7.5 3.0
828 7.75 7.0
829 6.75 9.25
830 5.75 7.25
831 9.0 0.75
832 9.25 7.75
833 3.5 8.25
834 0.0 4.0
835 7.25 10.0
836 7.75 6.75
837 4.25 0.25
838 3.25 1.25
839 5.5 2.25
840 9.25 8.0
841 5.75 7.5
842 6.25 8.75
843 9.75 2.5
844 2.75 4.0
845 3.25 0.5
846 9.25 6.75
847 0.0 3.5
848 5.75 6.25
849 4.25 9.75
850 2.0 8.5
851 7.75 8.0
852 7.5 2.5
853 5.75 9.5
854 3.75 3.75
855 6.5 1.5
856 1.5 8.25
857 2.75 3.5
858 5.75 6.5
859 9.75 3.0
860 4.5 1.0
861 5.5 2.75
862 9.25 7.0
863 5.25 9.0
864 7.75 7.75
865 8.5 8.5
866 8.25 10.0
867 2.75 3.25
868 6.5 1.75
869 9.5 0.5
870 1.75 8.5
871 4.75 9.25
872 8.25 9.0
873 7.75 7.25
874 2.5 8.25
875 5.25 10.0
876 9.5 1.25
877 9.25 6.5
878 5.5 3.0
879 9.75 2.75
880 5.75 7.0
881 2.25 1.25
882 7.5 2.25
883 8.0 2.0
884 7.75 7.5
885 9.25 9.5
886 4.25 8.75
887 5.75 6.75
888 0.0 3.25
889 6.25 0.25
890 9.25 6.25
891 2.25 0.5
892 3.75 4.0
893 0.5 8.25
894 7.75 5.75
895 5.75 4.5
896 9.75 4.0
897 2.25 1.5
898 5.5 3.75
899 9.25 5.0
900 6.0 8.5
901 2.75 2.5
902 3.75 2.75
903 3.25 1.0
904 7.75 6.0
905 7.5 3.5
906 0.25 10.0
907 9.25 4.75
908 9.5 1.5
909 0.0 2.5
910 4.75 0.0
911 5.75 4.25
912 8.0 0.25
913 3.75 3.0
914 6.25 2.0
915 7.0 8.25
916 5.75 4.75
917 0.0 2.25
918 9.25 4.25
919 2.25 1.75
920 7.5 3.25
921 0.25 9.0
922 7.75 5.5
923 9.25 4.5
924 5.5 4.0
925 9.75 3.75
926 5.75 5.0
927 6.5 0.5
928 7.75 5.25
929 9.5 1.75
930 2.75 2.25
931 6.5 1.25
932 4.75 0.75
933 7.75 4.5
934 3.25 1.5
935 7.5 3.75
936 0.0 2.75
937 9.25 5.25
938 0.75 8.25
939 5.75 5.75
940 9.5 1.0
941 4.0 8.5
942 10.0 9.0
943 3.75 2.5
944 2.75 2.75
945 2.25 1.0
946 8.0 9.75
947 8.75 8.25
948 6.75 0.0
949 7.75 4.25
950 9.75 3.25
951 5.75 6.0
952 9.25 5.5
953 5.5 3.5
954 8.0 8.75
955 4.25 2.0
956 5.0 8.25
957 2.75 3.0
958 3.25 1.75
959 5.5 3.25
960 9.25 6.0
961 5.75 5.5
962 9.75 3.5
963 7.75 4.75
964 4.5 0.5
965 5.75 5.25
966 9.25 5.75
967 0.0 3.0
968 7.5 4.0
969 7.75 5.0
970 10.0 10.0
971 4.5 1.25
972 3.75 2.25
973 9.0 9.25
974 6.75 0.75
975 0.5 10.0
976 1.25 2.0
977 3.75 5.75
978 9.5 0.0
979 2.75 4.5
980 4.75 1.5
981 9.25 2.25
982 6.0 9.75
983 0.0 4.25
984 5.5 8.0
985 9.75 7.5
986 5.75 2.5
987 7.5 9.5
988 7.5 6.25
989 7.0 9.0
990 9.75 7.25
991 0.0 4.5
992 5.5 7.75
993 7.5 6.5
994 6.75 1.0
995 7.75 2.75
996 3.75 6.0
997 0.25 8.25
998 2.75 4.25
999 2.25 0.0
1000 7.75 3.0
1001 7.5 7.0
1002 6.5 9.25
1003 9.5 0.75
1004 0.0 5.0
1005 5.5 7.25
1006 9.75 7.75
1007 7.0 10.0
1008 3.0 2.0
1009 2.75 4.75
1010 4.75 1.75
1011 3.75 5.5
1012 2.75 5.0
1013 3.75 5.25
1014 0.5 9.0
1015 7.5 6.75
1016 4.0 0.25
1017 5.75 2.25
1018 9.75 8.0
1019 0.0 4.75
1020 2.25 0.75
1021 5.5 7.5
1022 9.25 2.5
1023 6.0 8.75
1024 3.75 4.5
1025 6.75 1.5
1026 1.75 2.0
1027 0.75 10.0
1028 2.75 5.75
1029 9.75 6.75
1030 0.0 6.0
1031 5.5 6.25
1032 4.0 9.75
1033 7.5 8.0
1034 5.5 9.5
1035 7.75 2.5
1036 0.0 5.75
1037 5.5 6.5
1038 9.25 3.0
1039 4.75 1.0
1040 5.75 2.75
1041 9.75 7.0
1042 5.0 9.0
1043 7.5 7.75
1044 8.0 8.5
1045 8.75 10.0
1046 3.75 4.25
1047 3.25 0.0
1048 2.75 6.0
1049 4.5 9.25
1050 8.75 9.0
1051 7.5 7.25
1052 2.0 2.0
1053 9.0 1.25
1054 5.0 10.0
1055 9.75 6.5
1056 5.75 3.0
1057 9.25 2.75
1058 0.0 5.25
1059 5.5 7.0
1060 6.75 1.75
1061 2.75 5.5
1062 9.0 0.5
1063 3.75 4.75
1064 2.75 5.25
1065 0.75 9.0
1066 3.75 5.0
1067 7.75 2.25
1068 8.5 2.0
1069 10.0 8.25
1070 3.25 0.75
1071 7.5 7.5
1072 9.75 9.5
1073 4.0 8.75
1074 0.0 5.5
1075 5.5 6.75
1076 6.0 0.25
1077 9.75 6.25
1078 2.75 8.0
1079 6.25 8.5
1080 3.0 9.75
1081 3.75 9.5
1082 3.75 6.25
1083 1.0 10.0
1084 7.5 5.75
1085 0.0 7.75
1086 5.5 4.5
1087 9.25 4.0
1088 5.75 3.75
1089 9.75 5.0
1090 1.25 8.75
1091 7.5 6.0
1092 7.75 3.5
1093 9.75 4.75
1094 1.75 0.25
1095 9.0 1.5
1096 4.5 0.0
1097 0.0 8.0
1098 5.5 4.25
1099 3.5 9.0
1100 2.75 7.75
1101 3.75 6.5
1102 0.0 7.5
1103 5.5 4.75
1104 9.75 4.25
1105 7.75 3.25
1106 7.5 5.5
1107 1.25 9.75
1108 8.5 0.25
1109 3.75 7.0
1110 2.75 7.25
1111 3.25 9.25
1112 6.0 2.0
1113 3.5 10.0
1114 7.25 8.25
1115 3.75 6.75
1116 2.0 0.25
1117 6.75 1.25
1118 3.0 8.75
1119 4.5 0.75
1120 2.75 7.5
1121 9.75 4.5
1122 5.75 4.0
1123 9.25 3.75
1124 0.0 7.25
1125 5.5 5.0
1126 6.75 0.5
1127 7.5 5.25
1128 9.0 1.75
1129 1.0 9.0
1130 9.0 1.0
1131 2.75 6.25
1132 4.25 8.5
1133 3.75 8.0
1134 2.0 9.75
1135 2.75 9.5
1136 7.5 4.5
1137 7.75 3.75
1138 1.5 10.0
1139 9.75 5.25
1140 0.0 6.5
1141 5.5 5.75
1142 0.0 9.5
1143 1.25 0.25
1144 6.5 0.0
1145 7.5 4.25
1146 9.25 3.25
1147 1.75 8.75
1148 0.0 6.25
1149 5.5 6.0
1150 9.75 5.5
1151 5.75 3.5
1152 2.75 6.5
1153 2.5 9.0
1154 8.5 9.75
1155 3.75 7.75
1156 8.25 8.25
1157 5.75 3.25
1158 9.75 6.0
1159 0.0 6.75
1160 5.5 5.5
1161 9.25 3.5
1162 1.75 9.75
1163 7.5 4.75
1164 3.75 7.25
1165 2.25 9.25
1166 8.5 8.75
1167 2.5 10.0
1168 4.0 2.0
1169 5.25 8.25
1170 2.75 7.0
1171 4.75 1.25
1172 9.5 9.25
1173 2.0 8.75
1174 3.75 7.5
1175 6.5 0.75
1176 2.75 6.75
1177 3.0 0.25
1178 0.0 7.0
1179 4.75 0.5
1180 5.5 5.25
1181 9.75 5.75
1182 1.5 9.0
1183 7.75 4.0
1184 7.5 5.0
1185 3.5 3.5
1186 0.75 2.25
1187 1.25 1.25
1188 10.0 4.5
1189 8.25 7.25
1190 7.75 9.0
1191 0.25 5.5
1192 1.25 0.5
1193 5.25 7.75
1194 7.25 6.5
1195 1.5 4.0
1196 6.0 1.0
1197 7.0 2.75
1198 3.25 8.5
1199 0.25 5.25
1200 5.25 8.0
1201 6.75 9.75
1202 8.75 2.25
1203 7.25 9.5
1204 1.0 3.25
1205 5.0 2.5
1206 8.25 7.5
1207 7.25 6.25
1208 10.0 4.25
1209 8.0 0.0
1210 4.0 1.5
1211 2.5 3.75
1212 0.5 3.0
1213 7.25 6.75
1214 4.75 0.25
1215 8.25 8.0
1216 3.0 1.25
1217 1.0 3.5
1218 5.0 2.25
1219 6.75 8.75
1220 8.75 2.5
1221 0.25 5.75
1222 5.25 7.5
1223 2.5 4.0
1224 0.5 2.75
1225 10.0 4.75
1226 3.0 0.5
1227 10.0 5.0
1228 4.0 1.75
1229 3.5 3.25
1230 0.75 2.5
1231 1.5 3.75
1232 7.0 3.0
1233 7.25 7.0
1234 0.25 6.0
1235 5.25 7.25
1236 8.0 0.75
1237 6.25 9.25
1238 7.75 10.0
1239 3.75 8.25
1240 8.25 7.75
1241 10.0 5.75
1242 2.5 3.5
1243 0.5 2.25
1244 1.75 1.25
1245 8.75 3.0
1246 0.25 4.75
1247 5.25 6.5
1248 8.25 7.0
1249 4.0 1.0
1250 1.0 4.0
1251 5.0 2.75
1252 5.75 9.0
1253 9.25 10.0
1254 9.5 8.5
1255 1.75 0.5
1256 7.25 7.75
1257 8.25 6.75
1258 0.25 5.0
1259 5.25 6.25
1260 2.25 8.5
1261 7.25 8.0
1262 4.75 9.75
1263 1.5 3.25
1264 7.0 2.5
1265 5.25 9.5
1266 3.5 3.75
1267 0.75 3.0
1268 6.0 1.5
1269 10.0 6.0
1270 1.5 3.5
1271 2.0 1.25
1272 7.0 2.25
1273 9.0 2.0
1274 4.75 8.75
1275 8.25 9.5
1276 7.25 7.5
1277 0.25 4.5
1278 5.25 6.75
1279 8.25 6.25
1280 6.75 0.25
1281 10.0 5.5
1282 2.0 0.5
1283 0.0 8.25
1284 3.5 4.0
1285 0.75 2.75
1286 2.5 3.25
1287 0.5 2.5
1288 6.0 1.75
1289 10.0 5.25
1290 8.5 0.5
1291 7.25 7.25
1292 9.25 9.0
1293 4.25 9.25
1294 5.75 10.0
1295 8.5 1.25
1296 2.75 8.25
1297 1.0 3.75
1298 5.0 3.0
1299 8.25 6.5
1300 0.25 4.25
1301 5.25 7.0
1302 8.75 2.75
1303 10.0 8.0
1304 3.5 2.75
1305 3.0 1.0
1306 0.75 4.0
1307 7.25 6.0
1308 1.5 2.25
1309 7.0 3.5
1310 8.5 1.5
1311 8.25 4.75
1312 4.25 0.0
1313 0.25 7.0
1314 5.25 4.25
1315 7.25 5.75
1316 8.75 4.0
1317 0.25 6.75
1318 5.25 4.5
1319 8.25 5.0
1320 1.0 3.0
1321 2.0 1.5
1322 5.0 3.75
1323 10.0 7.75
1324 6.5 8.5
1325 2.5 2.5
1326 0.5 3.25
1327 1.75 1.75
1328 1.0 2.75
1329 1.25 1.0
1330 5.0 4.0
1331 8.25 4.5
1332 0.25 6.25
1333 5.25 5.0
1334 8.75 3.75
1335 6.0 0.5
1336 7.25 5.25
1337 0.25 9.5
1338 8.5 1.75
1339 2.5 2.25
1340 0.5 3.5
1341 6.0 1.25
1342 10.0 7.25
1343 4.25 0.75
1344 9.0 0.25
1345 3.5 3.0
1346 0.75 3.75
1347 1.75 1.5
1348 10.0 7.5
1349 7.5 8.25
1350 6.75 2.0
1351 0.25 6.5
1352 5.25 4.75
1353 8.25 4.25
1354 1.5 2.5
1355 2.0 1.75
1356 7.0 3.25
1357 7.25 5.5
1358 10.0 6.25
1359 2.5 2.75
1360 0.5 4.0
1361 2.0 1.0
