*Vertices 676
125 100.0 8.0
126 68.0 88.0
127 92.0 100.0
128 24.0 96.0
129 36.0 52.0
130 48.0 72.0
131 0.0 20.0
132 76.0 80.0
133 20.0 84.0
134 32.0 20.0
135 72.0 64.0
136 48.0 48.0
137 12.0 0.0
138 52.0 68.0
139 28.0 12.0
140 60.0 4.0
141 76.0 84.0
142 20.0 80.0
143 44.0 44.0
144 16.0 100.0
145 88.0 32.0
146 56.0 24.0
147 68.0 76.0
148 40.0 40.0
149 68.0 100.0
150 60.0 72.0
151 4.0 64.0
152 40.0 52.0
153 92.0 88.0
154 16.0 76.0
155 80.0 64.0
156 60.0 48.0
157 44.0 20.0
158 84.0 80.0
159 84.0 84.0
160 32.0 44.0
161 8.0 16.0
162 48.0 4.0
163 0.0 44.0
164 28.0 92.0
165 56.0 68.0
166 96.0 56.0
167 92.0 76.0
168 16.0 88.0
169 36.0 40.0
170 64.0 32.0
171 52.0 24.0
172 24.0 8.0
173 100.0 96.0
174 76.0 100.0
175 28.0 96.0
176 44.0 52.0
177 56.0 72.0
178 84.0 88.0
179 40.0 20.0
180 100.0 92.0
181 88.0 64.0
182 56.0 48.0
183 92.0 80.0
184 16.0 84.0
185 24.0 12.0
186 12.0 36.0
187 52.0 4.0
188 96.0 60.0
189 92.0 84.0
190 16.0 80.0
191 36.0 44.0
192 60.0 68.0
193 72.0 32.0
194 48.0 24.0
195 84.0 76.0
196 32.0 40.0
197 20.0 100.0
198 0.0 40.0
199 88.0 24.0
200 56.0 32.0
201 4.0 4.0
202 40.0 56.0
203 64.0 68.0
204 8.0 92.0
205 28.0 16.0
206 80.0 4.0
207 44.0 60.0
208 68.0 36.0
209 0.0 28.0
210 84.0 0.0
211 32.0 28.0
212 72.0 48.0
213 48.0 64.0
214 96.0 52.0
215 72.0 72.0
216 12.0 100.0
217 44.0 56.0
218 80.0 24.0
219 60.0 32.0
220 72.0 68.0
221 16.0 0.0
222 40.0 60.0
223 20.0 36.0
224 4.0 24.0
225 88.0 4.0
226 100.0 16.0
227 76.0 36.0
228 64.0 48.0
229 52.0 64.0
230 92.0 0.0
231 96.0 20.0
232 36.0 28.0
233 64.0 72.0
234 8.0 96.0
235 72.0 24.0
236 48.0 32.0
237 8.0 8.0
238 12.0 88.0
239 32.0 56.0
240 4.0 68.0
241 0.0 56.0
242 24.0 16.0
243 64.0 4.0
244 96.0 44.0
245 36.0 60.0
246 80.0 68.0
247 68.0 0.0
248 40.0 28.0
249 88.0 48.0
250 56.0 64.0
251 84.0 36.0
252 88.0 72.0
253 12.0 76.0
254 96.0 40.0
255 36.0 56.0
256 64.0 24.0
257 52.0 32.0
258 12.0 80.0
259 32.0 60.0
260 16.0 36.0
261 8.0 12.0
262 72.0 4.0
263 88.0 68.0
264 0.0 60.0
265 20.0 0.0
266 80.0 48.0
267 60.0 64.0
268 4.0 72.0
269 76.0 0.0
270 44.0 28.0
271 12.0 84.0
272 92.0 36.0
273 80.0 72.0
274 4.0 48.0
275 96.0 68.0
276 12.0 92.0
277 20.0 16.0
278 80.0 44.0
279 60.0 60.0
280 40.0 32.0
281 88.0 40.0
282 4.0 44.0
283 56.0 56.0
284 64.0 52.0
285 100.0 36.0
286 76.0 16.0
287 0.0 64.0
288 72.0 20.0
289 48.0 28.0
290 32.0 64.0
291 24.0 0.0
292 88.0 44.0
293 4.0 40.0
294 56.0 60.0
295 28.0 36.0
296 8.0 100.0
297 80.0 40.0
298 60.0 56.0
299 44.0 32.0
300 96.0 72.0
301 72.0 52.0
302 12.0 96.0
303 68.0 16.0
304 96.0 48.0
305 36.0 64.0
306 64.0 20.0
307 52.0 28.0
308 96.0 4.0
309 16.0 16.0
310 64.0 44.0
311 52.0 60.0
312 12.0 8.0
313 32.0 32.0
314 72.0 40.0
315 8.0 88.0
316 48.0 56.0
317 0.0 32.0
318 80.0 52.0
319 8.0 76.0
320 88.0 20.0
321 56.0 28.0
322 100.0 0.0
323 4.0 52.0
324 40.0 64.0
325 92.0 16.0
326 72.0 44.0
327 8.0 80.0
328 48.0 60.0
329 24.0 36.0
330 12.0 12.0
331 28.0 0.0
332 64.0 40.0
333 52.0 56.0
334 96.0 24.0
335 36.0 32.0
336 88.0 52.0
337 4.0 20.0
338 44.0 64.0
339 80.0 20.0
340 60.0 28.0
341 8.0 84.0
342 84.0 16.0
343 80.0 96.0
344 84.0 56.0
345 4.0 96.0
346 96.0 84.0
347 92.0 60.0
348 96.0 80.0
349 16.0 60.0
350 64.0 12.0
351 32.0 36.0
352 52.0 16.0
353 100.0 64.0
354 88.0 92.0
355 40.0 0.0
356 68.0 28.0
357 0.0 36.0
358 12.0 40.0
359 72.0 8.0
360 8.0 24.0
361 88.0 96.0
362 96.0 76.0
363 92.0 56.0
364 20.0 28.0
365 28.0 64.0
366 84.0 60.0
367 8.0 4.0
368 72.0 12.0
369 36.0 36.0
370 48.0 16.0
371 12.0 44.0
372 44.0 0.0
373 76.0 28.0
374 80.0 92.0
375 64.0 8.0
376 24.0 32.0
377 96.0 88.0
378 16.0 56.0
379 4.0 92.0
380 68.0 56.0
381 100.0 32.0
382 64.0 96.0
383 8.0 72.0
384 76.0 60.0
385 8.0 48.0
386 12.0 20.0
387 72.0 92.0
388 32.0 0.0
389 84.0 28.0
390 20.0 60.0
391 0.0 0.0
392 80.0 12.0
393 60.0 16.0
394 40.0 36.0
395 96.0 100.0
396 88.0 8.0
397 4.0 12.0
398 76.0 56.0
399 72.0 96.0
400 12.0 52.0
401 68.0 60.0
402 16.0 28.0
403 24.0 64.0
404 36.0 0.0
405 92.0 28.0
406 64.0 92.0
407 8.0 68.0
408 4.0 8.0
409 88.0 12.0
410 44.0 36.0
411 56.0 16.0
412 80.0 8.0
413 28.0 32.0
414 20.0 56.0
415 64.0 84.0
416 72.0 76.0
417 84.0 32.0
418 72.0 88.0
419 8.0 40.0
420 12.0 24.0
421 80.0 100.0
422 64.0 80.0
423 24.0 60.0
424 96.0 12.0
425 36.0 16.0
426 48.0 36.0
427 68.0 64.0
428 4.0 100.0
429 100.0 28.0
430 56.0 0.0
431 28.0 28.0
432 20.0 64.0
433 72.0 84.0
434 92.0 32.0
435 64.0 76.0
436 16.0 32.0
437 96.0 8.0
438 64.0 88.0
439 24.0 56.0
440 88.0 100.0
441 32.0 16.0
442 52.0 36.0
443 12.0 4.0
444 72.0 80.0
445 8.0 44.0
446 0.0 16.0
447 60.0 0.0
448 76.0 64.0
449 80.0 84.0
450 12.0 48.0
451 8.0 20.0
452 100.0 56.0
453 88.0 76.0
454 4.0 84.0
455 68.0 32.0
456 96.0 96.0
457 12.0 72.0
458 64.0 100.0
459 88.0 88.0
460 4.0 80.0
461 84.0 64.0
462 48.0 0.0
463 80.0 80.0
464 28.0 60.0
465 44.0 16.0
466 56.0 36.0
467 100.0 60.0
468 88.0 84.0
469 4.0 76.0
470 24.0 28.0
471 16.0 64.0
472 76.0 32.0
473 80.0 76.0
474 8.0 52.0
475 72.0 100.0
476 20.0 32.0
477 80.0 88.0
478 28.0 56.0
479 52.0 0.0
480 96.0 92.0
481 92.0 64.0
482 12.0 68.0
483 60.0 36.0
484 40.0 16.0
485 88.0 80.0
486 4.0 88.0
487 64.0 36.0
488 32.0 12.0
489 8.0 60.0
490 48.0 80.0
491 0.0 12.0
492 80.0 0.0
493 76.0 48.0
494 44.0 92.0
495 16.0 24.0
496 36.0 8.0
497 24.0 40.0
498 52.0 88.0
499 4.0 0.0
500 100.0 52.0
501 76.0 72.0
502 56.0 100.0
503 20.0 72.0
504 40.0 96.0
505 92.0 24.0
506 52.0 76.0
507 28.0 20.0
508 68.0 68.0
509 20.0 48.0
510 84.0 4.0
511 48.0 84.0
512 24.0 44.0
513 52.0 80.0
514 96.0 16.0
515 72.0 36.0
516 36.0 12.0
517 16.0 4.0
518 68.0 48.0
519 20.0 68.0
520 40.0 92.0
521 100.0 20.0
522 88.0 0.0
523 8.0 56.0
524 48.0 88.0
525 12.0 32.0
526 32.0 8.0
527 68.0 72.0
528 60.0 100.0
529 0.0 8.0
530 28.0 52.0
531 44.0 96.0
532 48.0 76.0
533 84.0 24.0
534 76.0 68.0
535 52.0 84.0
536 92.0 4.0
537 64.0 0.0
538 92.0 48.0
539 36.0 92.0
540 80.0 36.0
541 40.0 12.0
542 56.0 80.0
543 92.0 72.0
544 48.0 100.0
545 20.0 24.0
546 4.0 36.0
547 44.0 8.0
548 60.0 88.0
549 28.0 40.0
550 76.0 24.0
551 60.0 76.0
552 0.0 96.0
553 16.0 72.0
554 32.0 96.0
555 68.0 4.0
556 100.0 44.0
557 56.0 84.0
558 24.0 20.0
559 84.0 68.0
560 16.0 48.0
561 84.0 48.0
562 16.0 68.0
563 32.0 92.0
564 72.0 0.0
565 60.0 80.0
566 0.0 92.0
567 28.0 44.0
568 88.0 36.0
569 44.0 12.0
570 20.0 4.0
571 84.0 72.0
572 52.0 100.0
573 56.0 88.0
574 40.0 8.0
575 100.0 40.0
576 56.0 76.0
577 68.0 24.0
578 24.0 52.0
579 36.0 96.0
580 60.0 84.0
581 76.0 4.0
582 92.0 68.0
583 12.0 64.0
584 8.0 28.0
585 52.0 8.0
586 24.0 24.0
587 16.0 40.0
588 36.0 88.0
589 68.0 52.0
590 40.0 100.0
591 96.0 36.0
592 72.0 16.0
593 48.0 12.0
594 12.0 60.0
595 32.0 80.0
596 76.0 20.0
597 60.0 92.0
598 0.0 80.0
599 20.0 20.0
600 100.0 68.0
601 0.0 84.0
602 28.0 48.0
603 84.0 44.0
604 32.0 84.0
605 56.0 96.0
606 28.0 72.0
607 92.0 40.0
608 36.0 76.0
609 12.0 56.0
610 32.0 88.0
611 48.0 8.0
612 8.0 32.0
613 100.0 72.0
614 76.0 52.0
615 0.0 88.0
616 44.0 100.0
617 16.0 44.0
618 36.0 80.0
619 24.0 4.0
620 64.0 16.0
621 52.0 12.0
622 100.0 48.0
623 56.0 92.0
624 28.0 68.0
625 68.0 20.0
626 92.0 44.0
627 36.0 84.0
628 60.0 96.0
629 20.0 52.0
630 0.0 76.0
631 84.0 40.0
632 32.0 76.0
633 84.0 52.0
634 32.0 100.0
635 60.0 8.0
636 28.0 24.0
637 20.0 40.0
638 0.0 100.0
639 44.0 88.0
640 96.0 0.0
641 92.0 20.0
642 52.0 92.0
643 88.0 16.0
644 56.0 12.0
645 40.0 80.0
646 100.0 4.0
647 68.0 44.0
648 40.0 84.0
649 16.0 20.0
650 24.0 48.0
651 76.0 40.0
652 44.0 76.0
653 24.0 72.0
654 48.0 96.0
655 92.0 52.0
656 36.0 100.0
657 40.0 88.0
658 56.0 8.0
659 4.0 16.0
660 24.0 68.0
661 48.0 92.0
662 84.0 20.0
663 20.0 44.0
664 44.0 80.0
665 28.0 4.0
666 80.0 16.0
667 60.0 12.0
668 76.0 44.0
669 44.0 84.0
670 8.0 64.0
671 12.0 28.0
672 68.0 40.0
673 40.0 76.0
674 100.0 24.0
675 16.0 52.0
676 52.0 96.0
*Edges
464 365 1.0
210 510 1.0
402 364 1.0
371 450 1.0
676 572 1.0
482 562 1.0
105 129 1.0
430 118 1.0
62 98 1.0
381 285 1.0
375 350 1.0
439 423 1.0
210 522 1.0
606 8 1.0
303 592 1.0
238 276 1.0
206 412 1.0
430 447 1.0
41 248 1.0
62 8 1.0
522 225 1.0
453 167 1.0
66 99 1.0
658 644 1.0
289 307 1.0
220 215 1.0
569 593 1.0
204 276 1.0
116 143 1.0
250 165 1.0
217 207 1.0
407 482 1.0
471 432 1.0
562 553 1.0
291 619 1.0
136 110 1.0
353 600 1.0
185 242 1.0
657 520 1.0
527 147 1.0
364 470 1.0
574 547 1.0
415 115 1.0
578 439 1.0
549 196 1.0
304 214 1.0
294 250 1.0
568 281 1.0
427 508 1.0
385 450 1.0
225 536 1.0
190 142 1.0
204 234 1.0
476 376 1.0
403 365 1.0
636 431 1.0
613 42 1.0
578 530 1.0
377 480 1.0
140 635 1.0
374 343 1.0
487 208 1.0
257 442 1.0
90 66 1.0
525 186 1.0
330 74 1.0
350 2 1.0
270 289 1.0
486 315 1.0
630 469 1.0
408 397 1.0
45 14 1.0
385 474 1.0
416 444 1.0
425 484 1.0
31 354 1.0
122 540 1.0
13 50 1.0
503 102 1.0
489 670 1.0
232 248 1.0
518 212 1.0
11 316 1.0
274 323 1.0
552 345 1.0
163 282 1.0
5 129 1.0
183 348 1.0
486 379 1.0
72 136 1.0
535 498 1.0
65 15 1.0
520 504 1.0
475 174 1.0
633 344 1.0
402 436 1.0
255 245 1.0
339 218 1.0
588 657 1.0
352 411 1.0
127 395 1.0
371 617 1.0
14 51 1.0
300 613 1.0
494 661 1.0
79 56 1.0
615 486 1.0
559 571 1.0
244 556 1.0
61 117 1.0
428 296 1.0
88 211 1.0
490 513 1.0
391 77 1.0
560 675 1.0
42 1 1.0
214 166 1.0
539 520 1.0
655 214 1.0
137 221 1.0
503 653 1.0
496 516 1.0
327 341 1.0
481 3 1.0
101 53 1.0
562 519 1.0
603 292 1.0
366 461 1.0
301 614 1.0
515 314 1.0
310 647 1.0
266 318 1.0
532 506 1.0
32 5 1.0
233 527 1.0
597 406 1.0
320 641 1.0
218 55 1.0
621 352 1.0
71 384 1.0
23 35 1.0
27 103 1.0
490 511 1.0
512 650 1.0
47 10 1.0
411 79 1.0
2 303 1.0
401 427 1.0
9 412 1.0
29 373 1.0
239 255 1.0
665 73 1.0
643 320 1.0
281 607 1.0
194 171 1.0
643 325 1.0
115 126 1.0
365 290 1.0
219 483 1.0
400 675 1.0
638 428 1.0
599 545 1.0
554 634 1.0
118 658 1.0
231 334 1.0
202 217 1.0
272 591 1.0
74 386 1.0
73 94 1.0
362 42 1.0
280 299 1.0
534 246 1.0
175 93 1.0
292 249 1.0
618 627 1.0
21 347 1.0
94 496 1.0
74 309 1.0
363 166 1.0
8 52 1.0
60 84 1.0
462 162 1.0
669 511 1.0
156 84 1.0
342 643 1.0
247 564 1.0
364 476 1.0
346 377 1.0
437 125 1.0
389 78 1.0
207 338 1.0
205 507 1.0
446 659 1.0
332 310 1.0
143 54 1.0
63 82 1.0
510 225 1.0
149 475 1.0
12 104 1.0
335 369 1.0
356 29 1.0
537 243 1.0
432 403 1.0
519 503 1.0
676 605 1.0
218 533 1.0
211 313 1.0
561 633 1.0
636 88 1.0
372 48 1.0
509 629 1.0
673 645 1.0
449 159 1.0
103 241 1.0
256 6 1.0
55 122 1.0
337 451 1.0
560 509 1.0
188 467 1.0
628 382 1.0
419 445 1.0
56 123 1.0
96 186 1.0
228 284 1.0
69 41 1.0
57 409 1.0
96 419 1.0
635 375 1.0
509 650 1.0
324 76 1.0
86 59 1.0
579 504 1.0
455 193 1.0
576 542 1.0
264 287 1.0
504 590 1.0
305 324 1.0
158 159 1.0
276 18 1.0
130 106 1.0
478 464 1.0
275 600 1.0
238 168 1.0
419 358 1.0
59 652 1.0
306 625 1.0
653 62 1.0
395 58 1.0
533 389 1.0
110 38 1.0
604 610 1.0
646 125 1.0
76 100 1.0
463 158 1.0
35 268 1.0
587 617 1.0
472 227 1.0
274 385 1.0
28 604 1.0
248 280 1.0
171 307 1.0
580 548 1.0
499 201 1.0
236 257 1.0
347 188 1.0
293 282 1.0
107 115 1.0
548 438 1.0
612 96 1.0
465 370 1.0
174 421 1.0
341 271 1.0
87 57 1.0
426 90 1.0
273 571 1.0
30 7 1.0
418 101 1.0
597 628 1.0
600 613 1.0
18 36 1.0
325 514 1.0
570 16 1.0
460 454 1.0
542 565 1.0
657 639 1.0
625 577 1.0
19 47 1.0
567 160 1.0
634 656 1.0
547 569 1.0
480 180 1.0
167 362 1.0
569 465 1.0
249 538 1.0
271 184 1.0
393 620 1.0
474 523 1.0
268 383 1.0
673 652 1.0
124 139 1.0
489 594 1.0
424 514 1.0
213 229 1.0
410 426 1.0
343 12 1.0
461 559 1.0
448 155 1.0
357 198 1.0
53 92 1.0
399 475 1.0
214 500 1.0
586 470 1.0
146 123 1.0
522 230 1.0
423 464 1.0
102 142 1.0
198 163 1.0
140 243 1.0
121 90 1.0
471 562 1.0
153 377 1.0
162 611 1.0
197 40 1.0
180 173 1.0
511 535 1.0
313 335 1.0
422 107 1.0
159 178 1.0
25 48 1.0
68 591 1.0
6 170 1.0
351 196 1.0
314 651 1.0
431 413 1.0
64 97 1.0
459 354 1.0
611 585 1.0
488 441 1.0
244 304 1.0
614 398 1.0
571 195 1.0
281 292 1.0
139 205 1.0
191 5 1.0
328 213 1.0
662 320 1.0
523 489 1.0
263 252 1.0
516 541 1.0
109 427 1.0
313 351 1.0
358 587 1.0
112 179 1.0
319 327 1.0
172 124 1.0
29 193 1.0
644 411 1.0
542 557 1.0
555 33 1.0
550 373 1.0
436 476 1.0
54 176 1.0
265 570 1.0
314 326 1.0
415 438 1.0
128 40 1.0
360 584 1.0
141 449 1.0
24 51 1.0
672 314 1.0
627 648 1.0
148 116 1.0
660 653 1.0
587 637 1.0
34 180 1.0
10 86 1.0
573 623 1.0
155 246 1.0
205 441 1.0
220 534 1.0
592 288 1.0
593 621 1.0
156 228 1.0
31 12 1.0
222 324 1.0
181 481 1.0
453 485 1.0
647 518 1.0
454 486 1.0
548 597 1.0
416 119 1.0
60 283 1.0
433 418 1.0
13 344 1.0
233 435 1.0
470 376 1.0
438 406 1.0
201 367 1.0
49 277 1.0
447 140 1.0
271 238 1.0
131 91 1.0
359 368 1.0
310 228 1.0
526 496 1.0
561 249 1.0
2 368 1.0
583 471 1.0
388 73 1.0
389 417 1.0
457 253 1.0
325 641 1.0
331 665 1.0
534 501 1.0
262 581 1.0
251 631 1.0
374 31 1.0
642 676 1.0
272 607 1.0
553 503 1.0
75 85 1.0
612 525 1.0
492 210 1.0
661 642 1.0
145 434 1.0
119 132 1.0
459 153 1.0
510 87 1.0
483 14 1.0
647 326 1.0
241 264 1.0
378 414 1.0
223 637 1.0
527 215 1.0
6 356 1.0
37 632 1.0
304 622 1.0
465 157 1.0
83 65 1.0
627 588 1.0
36 85 1.0
466 483 1.0
498 573 1.0
518 589 1.0
420 495 1.0
119 473 1.0
671 525 1.0
41 17 1.0
552 638 1.0
91 209 1.0
15 610 1.0
35 630 1.0
187 118 1.0
179 157 1.0
152 202 1.0
404 355 1.0
283 294 1.0
120 75 1.0
46 137 1.0
599 558 1.0
442 66 1.0
219 170 1.0
154 190 1.0
103 323 1.0
169 148 1.0
440 127 1.0
632 608 1.0
63 437 1.0
470 431 1.0
99 110 1.0
617 560 1.0
122 417 1.0
479 430 1.0
536 308 1.0
362 348 1.0
129 152 1.0
196 160 1.0
592 286 1.0
16 49 1.0
144 197 1.0
22 44 1.0
81 54 1.0
249 336 1.0
72 99 1.0
282 274 1.0
240 407 1.0
125 108 1.0
350 620 1.0
491 397 1.0
608 618 1.0
20 34 1.0
57 342 1.0
378 349 1.0
50 155 1.0
653 606 1.0
526 488 1.0
228 518 1.0
268 469 1.0
134 88 1.0
607 254 1.0
512 567 1.0
482 457 1.0
521 674 1.0
505 405 1.0
117 612 1.0
279 97 1.0
567 602 1.0
602 32 1.0
360 420 1.0
146 321 1.0
485 468 1.0
580 415 1.0
138 165 1.0
532 490 1.0
568 272 1.0
155 461 1.0
91 224 1.0
201 408 1.0
425 112 1.0
307 321 1.0
77 201 1.0
449 477 1.0
452 467 1.0
615 566 1.0
83 28 1.0
252 453 1.0
247 555 1.0
256 577 1.0
95 309 1.0
160 191 1.0
292 626 1.0
434 272 1.0
315 238 1.0
441 134 1.0
363 347 1.0
648 657 1.0
478 239 1.0
8 632 1.0
409 82 1.0
306 256 1.0
610 563 1.0
48 547 1.0
644 667 1.0
603 561 1.0
533 199 1.0
346 20 1.0
498 642 1.0
161 74 1.0
649 495 1.0
137 443 1.0
98 52 1.0
245 305 1.0
64 380 1.0
590 616 1.0
177 150 1.0
671 402 1.0
664 669 1.0
36 144 1.0
420 671 1.0
186 358 1.0
337 224 1.0
80 387 1.0
12 361 1.0
396 409 1.0
259 245 1.0
107 444 1.0
159 468 1.0
607 626 1.0
414 390 1.0
327 258 1.0
422 415 1.0
417 145 1.0
601 615 1.0
154 102 1.0
436 260 1.0
555 262 1.0
208 672 1.0
406 382 1.0
529 408 1.0
625 288 1.0
114 130 1.0
71 135 1.0
502 528 1.0
414 439 1.0
209 61 1.0
321 200 1.0
213 114 1.0
55 389 1.0
358 371 1.0
397 659 1.0
504 531 1.0
480 456 1.0
234 302 1.0
469 319 1.0
231 521 1.0
316 333 1.0
153 4 1.0
216 144 1.0
633 336 1.0
44 489 1.0
23 240 1.0
48 162 1.0
33 2 1.0
645 664 1.0
185 139 1.0
195 158 1.0
70 149 1.0
408 237 1.0
114 138 1.0
85 128 1.0
544 572 1.0
467 353 1.0
543 300 1.0
126 418 1.0
517 67 1.0
575 556 1.0
336 43 1.0
400 609 1.0
95 49 1.0
227 540 1.0
595 618 1.0
394 148 1.0
170 455 1.0
372 462 1.0
176 11 1.0
359 9 1.0
333 311 1.0
49 185 1.0
382 70 1.0
7 171 1.0
639 524 1.0
250 267 1.0
649 599 1.0
401 71 1.0
652 664 1.0
282 445 1.0
356 455 1.0
188 3 1.0
379 204 1.0
409 643 1.0
85 197 1.0
473 195 1.0
301 89 1.0
84 284 1.0
299 410 1.0
172 185 1.0
311 294 1.0
165 177 1.0
161 451 1.0
22 523 1.0
369 394 1.0
289 236 1.0
582 275 1.0
286 596 1.0
17 270 1.0
177 576 1.0
284 64 1.0
396 63 1.0
631 603 1.0
609 594 1.0
635 667 1.0
269 492 1.0
584 612 1.0
446 131 1.0
344 43 1.0
104 440 1.0
675 378 1.0
537 247 1.0
598 601 1.0
397 261 1.0
370 352 1.0
433 141 1.0
170 487 1.0
582 543 1.0
266 561 1.0
477 374 1.0
605 628 1.0
273 473 1.0
369 169 1.0
357 546 1.0
209 317 1.0
133 120 1.0
82 325 1.0
136 11 1.0
563 554 1.0
93 634 1.0
595 604 1.0
123 340 1.0
472 122 1.0
259 290 1.0
352 7 1.0
551 435 1.0
221 517 1.0
339 662 1.0
394 410 1.0
403 660 1.0
413 295 1.0
434 68 1.0
427 135 1.0
132 141 1.0
142 133 1.0
517 570 1.0
367 443 1.0
373 472 1.0
506 576 1.0
28 15 1.0
637 497 1.0
243 375 1.0
66 45 1.0
538 655 1.0
235 29 1.0
224 360 1.0
87 396 1.0
79 146 1.0
267 192 1.0
164 563 1.0
535 557 1.0
263 582 1.0
652 532 1.0
171 146 1.0
223 329 1.0
141 101 1.0
192 203 1.0
14 332 1.0
668 493 1.0
332 672 1.0
441 425 1.0
507 134 1.0
443 517 1.0
251 568 1.0
44 151 1.0
514 231 1.0
667 350 1.0
211 232 1.0
312 330 1.0
94 25 1.0
355 372 1.0
654 544 1.0
126 80 1.0
570 619 1.0
202 222 1.0
109 203 1.0
349 471 1.0
269 581 1.0
448 534 1.0
540 297 1.0
566 552 1.0
405 111 1.0
602 530 1.0
345 234 1.0
539 579 1.0
513 535 1.0
75 113 1.0
270 299 1.0
194 289 1.0
9 26 1.0
435 147 1.0
382 458 1.0
200 466 1.0
253 258 1.0
340 6 1.0
40 93 1.0
437 424 1.0
260 223 1.0
246 273 1.0
212 301 1.0
541 569 1.0
199 505 1.0
302 216 1.0
392 666 1.0
506 513 1.0
11 38 1.0
355 25 1.0
110 182 1.0
663 509 1.0
43 21 1.0
303 625 1.0
130 532 1.0
468 189 1.0
407 383 1.0
27 274 1.0
507 636 1.0
605 502 1.0
658 635 1.0
361 39 1.0
330 95 1.0
424 108 1.0
190 184 1.0
379 345 1.0
563 539 1.0
338 213 1.0
348 346 1.0
255 202 1.0
387 399 1.0
147 107 1.0
105 239 1.0
229 250 1.0
288 596 1.0
347 481 1.0
368 26 1.0
229 138 1.0
675 629 1.0
30 194 1.0
546 96 1.0
276 302 1.0
166 452 1.0
354 361 1.0
294 279 1.0
120 65 1.0
82 424 1.0
670 583 1.0
260 587 1.0
267 109 1.0
4 480 1.0
178 459 1.0
116 81 1.0
474 400 1.0
530 105 1.0
297 631 1.0
168 120 1.0
189 153 1.0
45 24 1.0
444 132 1.0
650 578 1.0
598 460 1.0
47 76 1.0
604 627 1.0
620 306 1.0
585 621 1.0
286 666 1.0
481 582 1.0
513 542 1.0
384 448 1.0
380 89 1.0
511 524 1.0
343 421 1.0
257 200 1.0
237 312 1.0
21 181 1.0
406 80 1.0
225 396 1.0
565 580 1.0
386 420 1.0
447 537 1.0
258 190 1.0
654 676 1.0
111 429 1.0
496 574 1.0
184 133 1.0
351 369 1.0
624 19 1.0
184 168 1.0
77 529 1.0
641 505 1.0
659 161 1.0
243 555 1.0
89 71 1.0
541 484 1.0
298 64 1.0
133 83 1.0
579 656 1.0
663 512 1.0
546 293 1.0
558 586 1.0
426 442 1.0
254 244 1.0
655 363 1.0
461 181 1.0
455 208 1.0
554 579 1.0
26 286 1.0
308 646 1.0
32 105 1.0
89 398 1.0
80 70 1.0
617 663 1.0
450 400 1.0
640 322 1.0
523 609 1.0
33 359 1.0
329 295 1.0
398 384 1.0
577 235 1.0
484 465 1.0
248 270 1.0
335 280 1.0
90 72 1.0
18 75 1.0
150 233 1.0
665 124 1.0
651 668 1.0
73 526 1.0
65 113 1.0
573 548 1.0
591 254 1.0
596 550 1.0
479 187 1.0
674 429 1.0
413 313 1.0
142 98 1.0
494 531 1.0
367 237 1.0
