*Vertices 350
229 597.5 579.0
230 632.5 579.0
231 667.5 579.0
232 562.5 614.0
233 597.5 614.0
234 632.5 614.0
235 667.5 614.0
236 498.5 54.0
237 533.5 54.0
238 568.5 54.0
239 498.5 89.0
240 533.5 89.0
241 568.5 89.0
242 498.5 124.0
243 533.5 124.0
244 568.5 124.0
245 498.5 159.0
246 533.5 159.0
247 568.5 159.0
248 498.5 194.0
249 533.5 194.0
250 568.5 194.0
251 629.0 51.5
252 664.0 51.5
253 629.0 86.5
254 664.0 86.5
255 629.0 121.5
256 664.0 121.5
257 629.0 156.5
258 664.0 156.5
259 629.0 191.5
260 664.0 191.5
261 630.0 239.5
262 665.0 239.5
263 630.0 274.5
264 665.0 274.5
265 630.0 309.5
266 665.0 309.5
267 630.0 344.5
268 665.0 344.5
269 630.0 379.5
270 665.0 379.5
271 499.5 239.0
272 534.5 239.0
273 569.5 239.0
274 499.5 274.0
275 534.5 274.0
276 569.5 274.0
277 499.5 309.0
278 534.5 309.0
279 569.5 309.0
280 499.5 344.0
281 534.5 344.0
282 569.5 344.0
283 499.5 379.0
284 534.5 379.0
285 569.5 379.0
286 82.0 47.0
287 82.0 82.0
288 82.0 117.0
289 82.0 152.0
290 82.0 187.0
291 82.0 222.0
292 82.0 257.0
293 82.0 292.0
294 82.0 327.0
295 82.0 362.0
296 82.0 397.0
297 598.0 46.0
298 598.0 81.0
299 598.0 116.0
300 598.0 151.0
301 598.0 186.0
302 598.0 221.0
303 598.0 256.0
304 598.0 291.0
305 598.0 326.0
306 598.0 361.0
307 598.0 396.0
308 8.5 426.5
309 43.5 426.5
310 78.5 426.5
311 113.5 426.5
312 148.5 426.5
313 183.5 426.5
314 8.5 461.5
315 43.5 461.5
316 78.5 461.5
317 113.5 461.5
318 148.5 461.5
319 183.5 461.5
320 495.5 424.0
321 530.5 424.0
322 565.5 424.0
323 600.5 424.0
324 635.5 424.0
325 670.5 424.0
326 495.5 459.0
327 530.5 459.0
328 565.5 459.0
329 600.5 459.0
330 635.5 459.0
331 670.5 459.0
332 200.5 440.0
333 235.5 440.0
334 270.5 440.0
335 305.5 440.0
336 340.5 440.0
337 375.5 440.0
338 410.5 440.0
339 445.5 440.0
340 480.5 440.0
341 200.5 475.0
342 235.5 475.0
343 270.5 475.0
344 305.5 475.0
345 340.5 475.0
346 375.5 475.0
347 410.5 475.0
348 445.5 475.0
349 480.5 475.0
*Edges 529
0 1 1.0
2 3 1.0
4 5 1.0
6 7 1.0
8 9 1.0
0 2 1.0
1 3 1.0
2 4 1.0
3 5 1.0
4 6 1.0
5 7 1.0
6 8 1.0
7 9 1.0
10 11 1.0
11 12 1.0
13 14 1.0
14 15 1.0
16 17 1.0
17 18 1.0
19 20 1.0
20 21 1.0
22 23 1.0
23 24 1.0
10 13 1.0
11 14 1.0
12 15 1.0
13 16 1.0
14 17 1.0
15 18 1.0
16 19 1.0
17 20 1.0
18 21 1.0
19 22 1.0
20 23 1.0
21 24 1.0
25 26 1.0
26 27 1.0
27 28 1.0
28 29 1.0
29 30 1.0
30 31 1.0
31 32 1.0
32 33 1.0
33 34 1.0
34 35 1.0
35 36 1.0
36 37 1.0
37 38 1.0
38 39 1.0
39 40 1.0
40 41 1.0
41 42 1.0
42 43 1.0
43 44 1.0
45 46 1.0
46 47 1.0
48 49 1.0
49 50 1.0
51 52 1.0
52 53 1.0
54 55 1.0
55 56 1.0
57 58 1.0
58 59 1.0
45 48 1.0
46 49 1.0
47 50 1.0
48 51 1.0
49 52 1.0
50 53 1.0
51 54 1.0
52 55 1.0
53 56 1.0
54 57 1.0
55 58 1.0
56 59 1.0
60 61 1.0
62 63 1.0
64 65 1.0
66 67 1.0
68 69 1.0
60 62 1.0
61 63 1.0
62 64 1.0
63 65 1.0
64 66 1.0
65 67 1.0
66 68 1.0
67 69 1.0
70 71 1.0
71 72 1.0
72 73 1.0
74 75 1.0
75 76 1.0
76 77 1.0
78 79 1.0
79 80 1.0
80 81 1.0
82 83 1.0
83 84 1.0
84 85 1.0
86 87 1.0
87 88 1.0
88 89 1.0
90 91 1.0
91 92 1.0
92 93 1.0
94 95 1.0
95 96 1.0
96 97 1.0
98 99 1.0
99 100 1.0
100 101 1.0
102 103 1.0
103 104 1.0
104 105 1.0
106 107 1.0
107 108 1.0
108 109 1.0
110 111 1.0
111 112 1.0
112 113 1.0
70 74 1.0
71 75 1.0
72 76 1.0
73 77 1.0
74 78 1.0
75 79 1.0
76 80 1.0
77 81 1.0
78 82 1.0
79 83 1.0
80 84 1.0
81 85 1.0
82 86 1.0
83 87 1.0
84 88 1.0
85 89 1.0
86 90 1.0
87 91 1.0
88 92 1.0
89 93 1.0
90 94 1.0
91 95 1.0
92 96 1.0
93 97 1.0
94 98 1.0
95 99 1.0
96 100 1.0
97 101 1.0
98 102 1.0
99 103 1.0
100 104 1.0
101 105 1.0
102 106 1.0
103 107 1.0
104 108 1.0
105 109 1.0
106 110 1.0
107 111 1.0
108 112 1.0
109 113 1.0
114 115 1.0
115 116 1.0
116 117 1.0
118 119 1.0
119 120 1.0
120 121 1.0
122 123 1.0
123 124 1.0
124 125 1.0
126 127 1.0
127 128 1.0
128 129 1.0
130 131 1.0
131 132 1.0
132 133 1.0
134 135 1.0
135 136 1.0
136 137 1.0
138 139 1.0
139 140 1.0
140 141 1.0
142 143 1.0
143 144 1.0
144 145 1.0
114 118 1.0
115 119 1.0
116 120 1.0
117 121 1.0
118 122 1.0
119 123 1.0
120 124 1.0
121 125 1.0
122 126 1.0
123 127 1.0
124 128 1.0
125 129 1.0
126 130 1.0
127 131 1.0
128 132 1.0
129 133 1.0
130 134 1.0
131 135 1.0
132 136 1.0
133 137 1.0
134 138 1.0
135 139 1.0
136 140 1.0
137 141 1.0
138 142 1.0
139 143 1.0
140 144 1.0
141 145 1.0
146 147 1.0
148 149 1.0
150 151 1.0
152 153 1.0
146 148 1.0
147 149 1.0
148 150 1.0
149 151 1.0
150 152 1.0
151 153 1.0
154 155 1.0
155 156 1.0
156 157 1.0
158 159 1.0
159 160 1.0
160 161 1.0
162 163 1.0
163 164 1.0
164 165 1.0
166 167 1.0
167 168 1.0
168 169 1.0
154 158 1.0
155 159 1.0
156 160 1.0
157 161 1.0
158 162 1.0
159 163 1.0
160 164 1.0
161 165 1.0
162 166 1.0
163 167 1.0
164 168 1.0
165 169 1.0
170 171 1.0
171 172 1.0
172 173 1.0
174 175 1.0
175 176 1.0
176 177 1.0
178 179 1.0
179 180 1.0
180 181 1.0
182 183 1.0
183 184 1.0
184 185 1.0
170 174 1.0
171 175 1.0
172 176 1.0
173 177 1.0
174 178 1.0
175 179 1.0
176 180 1.0
177 181 1.0
178 182 1.0
179 183 1.0
180 184 1.0
181 185 1.0
186 187 1.0
187 188 1.0
189 190 1.0
190 191 1.0
192 193 1.0
193 194 1.0
195 196 1.0
196 197 1.0
186 189 1.0
187 190 1.0
188 191 1.0
189 192 1.0
190 193 1.0
191 194 1.0
192 195 1.0
193 196 1.0
194 197 1.0
198 199 1.0
200 201 1.0
202 203 1.0
198 200 1.0
199 201 1.0
200 202 1.0
201 203 1.0
204 205 1.0
205 206 1.0
206 207 1.0
208 209 1.0
209 210 1.0
210 211 1.0
212 213 1.0
213 214 1.0
214 215 1.0
216 217 1.0
217 218 1.0
218 219 1.0
204 208 1.0
205 209 1.0
206 210 1.0
207 211 1.0
208 212 1.0
209 213 1.0
210 214 1.0
211 215 1.0
212 216 1.0
213 217 1.0
214 218 1.0
215 219 1.0
220 221 1.0
221 222 1.0
222 223 1.0
224 225 1.0
225 226 1.0
226 227 1.0
228 229 1.0
229 230 1.0
230 231 1.0
232 233 1.0
233 234 1.0
234 235 1.0
220 224 1.0
221 225 1.0
222 226 1.0
223 227 1.0
224 228 1.0
225 229 1.0
226 230 1.0
227 231 1.0
228 232 1.0
229 233 1.0
230 234 1.0
231 235 1.0
236 237 1.0
237 238 1.0
239 240 1.0
240 241 1.0
242 243 1.0
243 244 1.0
245 246 1.0
246 247 1.0
248 249 1.0
249 250 1.0
236 239 1.0
237 240 1.0
238 241 1.0
239 242 1.0
240 243 1.0
241 244 1.0
242 245 1.0
243 246 1.0
244 247 1.0
245 248 1.0
246 249 1.0
247 250 1.0
251 252 1.0
253 254 1.0
255 256 1.0
257 258 1.0
259 260 1.0
251 253 1.0
252 254 1.0
253 255 1.0
254 256 1.0
255 257 1.0
256 258 1.0
257 259 1.0
258 260 1.0
261 262 1.0
263 264 1.0
265 266 1.0
267 268 1.0
269 270 1.0
261 263 1.0
262 264 1.0
263 265 1.0
264 266 1.0
265 267 1.0
266 268 1.0
267 269 1.0
268 270 1.0
271 272 1.0
272 273 1.0
274 275 1.0
275 276 1.0
277 278 1.0
278 279 1.0
280 281 1.0
281 282 1.0
283 284 1.0
284 285 1.0
271 274 1.0
272 275 1.0
273 276 1.0
274 277 1.0
275 278 1.0
276 279 1.0
277 280 1.0
278 281 1.0
279 282 1.0
280 283 1.0
281 284 1.0
282 285 1.0
286 287 1.0
287 288 1.0
288 289 1.0
289 290 1.0
290 291 1.0
291 292 1.0
292 293 1.0
293 294 1.0
294 295 1.0
295 296 1.0
297 298 1.0
298 299 1.0
299 300 1.0
300 301 1.0
301 302 1.0
302 303 1.0
303 304 1.0
304 305 1.0
305 306 1.0
306 307 1.0
308 309 1.0
309 310 1.0
310 311 1.0
311 312 1.0
312 313 1.0
314 315 1.0
315 316 1.0
316 317 1.0
317 318 1.0
318 319 1.0
308 314 1.0
309 315 1.0
310 316 1.0
311 317 1.0
312 318 1.0
313 319 1.0
320 321 1.0
321 322 1.0
322 323 1.0
323 324 1.0
324 325 1.0
326 327 1.0
327 328 1.0
328 329 1.0
329 330 1.0
330 331 1.0
320 326 1.0
321 327 1.0
322 328 1.0
323 329 1.0
324 330 1.0
325 331 1.0
332 333 1.0
333 334 1.0
334 335 1.0
335 336 1.0
336 337 1.0
337 338 1.0
338 339 1.0
339 340 1.0
341 342 1.0
342 343 1.0
343 344 1.0
344 345 1.0
345 346 1.0
346 347 1.0
347 348 1.0
348 349 1.0
332 341 1.0
333 342 1.0
334 343 1.0
335 344 1.0
336 345 1.0
337 346 1.0
338 347 1.0
339 348 1.0
340 349 1.0
27 286 1.0
33 117 1.0
117 34 1.0
38 73 1.0
73 39 1.0
297 42 1.0
244 299 1.0
299 255 1.0
304 276 1.0
304 279 1.0
304 263 1.0
304 265 1.0
307 323 1.0
330 222 1.0
205 349 1.0
345 186 1.0
341 172 1.0
342 172 1.0
155 315 1.0
310 296 1.0
293 48 1.0
293 51 1.0
293 65 1.0
293 63 1.0
288 5 1.0
288 16 1.0
145 147 1.0
147 98 1.0
149 102 1.0
313 332 1.0
319 341 1.0
320 340 1.0
326 349 1.0
199 189 1.0
201 192 1.0
203 195 1.0
152 335 1.0
153 335 1.0
