*Vertices 250
140 345.0 47.0
141 88.0 327.0
142 80.0 170.0
143 832.0 134.0
144 798.0 102.0
145 920.0 230.0
146 816.0 243.0
147 679.0 323.0
148 621.0 285.0
149 425.0 226.0
150 148.0 212.0
151 971.0 233.0
152 28.0 188.0
153 700.0 48.0
154 977.0 43.0
155 628.0 175.0
156 945.0 330.0
157 411.0 306.0
158 547.0 233.0
159 327.0 177.0
160 679.0 211.0
161 362.0 328.0
162 575.0 224.0
163 625.0 235.0
164 922.0 75.0
165 204.0 50.0
166 573.0 367.0
167 398.0 147.0
168 449.0 366.0
169 798.0 76.0
170 575.0 78.0
171 609.0 205.0
172 890.0 104.0
173 333.0 292.0
174 346.0 309.0
175 721.0 237.0
176 188.0 212.0
177 773.0 75.0
178 205.0 103.0
179 392.0 329.0
180 148.0 182.0
181 194.0 324.0
182 299.0 225.0
183 229.0 330.0
184 309.0 177.0
185 676.0 130.0
186 885.0 254.0
187 971.0 306.0
188 869.0 138.0
189 918.0 363.0
190 771.0 47.0
191 124.0 47.0
192 761.0 207.0
193 626.0 129.0
194 804.0 169.0
195 479.0 302.0
196 379.0 290.0
197 288.0 126.0
198 24.0 112.0
199 629.0 41.0
200 513.0 259.0
201 715.0 168.0
202 646.0 174.0
203 271.0 239.0
204 129.0 87.0
205 307.0 377.0
206 719.0 335.0
207 976.0 190.0
208 655.0 313.0
209 530.0 328.0
210 686.0 246.0
211 27.0 48.0
212 61.0 156.0
213 307.0 259.0
214 859.0 291.0
215 942.0 155.0
216 875.0 370.0
217 550.0 176.0
218 158.0 45.0
219 200.0 293.0
220 472.0 146.0
221 856.0 212.0
222 318.0 210.0
223 801.0 364.0
224 305.0 88.0
225 595.0 125.0
226 698.0 291.0
227 804.0 329.0
228 344.0 82.0
229 971.0 258.0
230 631.0 85.0
231 308.0 45.0
232 271.0 211.0
233 721.0 365.0
234 833.0 210.0
235 418.0 207.0
236 430.0 81.0
237 106.0 133.0
238 125.0 370.0
239 258.0 310.0
240 109.0 262.0
241 116.0 211.0
242 21.0 262.0
243 590.0 175.0
244 189.0 272.0
245 237.0 237.0
246 750.0 290.0
247 186.0 143.0
248 269.0 289.0
249 144.0 291.0
250 772.0 334.0
*Edges
57 178 1.0
41 145 1.0
47 138 1.0
70 186 1.0
123 218 1.0
57 204 1.0
63 118 1.0
56 195 1.0
105 197 1.0
27 175 1.0
48 250 1.0
3 154 1.0
17 24 1.0
88 130 1.0
111 238 1.0
240 241 1.0
96 173 1.0
130 212 1.0
28 144 1.0
77 167 1.0
223 227 1.0
70 221 1.0
203 245 1.0
8 24 1.0
225 243 1.0
46 209 1.0
130 142 1.0
7 136 1.0
107 156 1.0
68 162 1.0
206 233 1.0
101 193 1.0
159 184 1.0
14 35 1.0
92 236 1.0
33 66 1.0
67 123 1.0
92 135 1.0
25 247 1.0
76 214 1.0
158 162 1.0
117 177 1.0
2 220 1.0
224 228 1.0
50 82 1.0
21 86 1.0
19 85 1.0
33 112 1.0
63 129 1.0
64 222 1.0
5 10 1.0
101 185 1.0
30 133 1.0
65 232 1.0
193 230 1.0
18 34 1.0
163 171 1.0
11 209 1.0
134 163 1.0
60 221 1.0
17 235 1.0
174 196 1.0
72 234 1.0
115 180 1.0
75 237 1.0
137 164 1.0
67 165 1.0
198 212 1.0
15 120 1.0
147 206 1.0
3 14 1.0
74 149 1.0
64 197 1.0
140 228 1.0
74 235 1.0
58 203 1.0
20 50 1.0
49 116 1.0
6 94 1.0
185 201 1.0
57 123 1.0
127 240 1.0
87 132 1.0
177 190 1.0
107 187 1.0
9 128 1.0
96 124 1.0
4 172 1.0
83 149 1.0
85 128 1.0
94 208 1.0
54 189 1.0
143 144 1.0
58 244 1.0
84 170 1.0
74 97 1.0
39 68 1.0
132 168 1.0
2 16 1.0
219 244 1.0
4 137 1.0
41 102 1.0
78 127 1.0
130 237 1.0
11 166 1.0
96 205 1.0
41 76 1.0
12 108 1.0
69 87 1.0
100 127 1.0
4 144 1.0
13 18 1.0
19 23 1.0
22 239 1.0
182 232 1.0
28 85 1.0
95 120 1.0
148 163 1.0
52 194 1.0
51 215 1.0
111 249 1.0
20 131 1.0
219 248 1.0
157 196 1.0
121 192 1.0
43 54 1.0
53 82 1.0
183 239 1.0
77 86 1.0
8 213 1.0
104 159 1.0
16 220 1.0
52 234 1.0
98 195 1.0
42 147 1.0
45 244 1.0
126 137 1.0
115 237 1.0
122 162 1.0
42 208 1.0
155 193 1.0
105 112 1.0
100 111 1.0
89 164 1.0
105 178 1.0
42 148 1.0
32 211 1.0
97 217 1.0
40 238 1.0
68 171 1.0
226 246 1.0
170 230 1.0
7 37 1.0
37 227 1.0
22 103 1.0
65 176 1.0
1 113 1.0
24 196 1.0
30 50 1.0
29 236 1.0
173 248 1.0
5 152 1.0
142 212 1.0
43 214 1.0
64 232 1.0
112 224 1.0
37 214 1.0
119 122 1.0
4 143 1.0
110 112 1.0
15 127 1.0
44 117 1.0
114 188 1.0
5 142 1.0
121 128 1.0
239 248 1.0
57 88 1.0
132 157 1.0
15 139 1.0
39 74 1.0
25 138 1.0
20 215 1.0
92 228 1.0
39 97 1.0
104 106 1.0
56 80 1.0
136 146 1.0
93 212 1.0
155 171 1.0
42 226 1.0
102 229 1.0
61 106 1.0
32 198 1.0
173 196 1.0
134 210 1.0
47 232 1.0
13 19 1.0
82 114 1.0
79 204 1.0
37 38 1.0
160 202 1.0
21 77 1.0
96 248 1.0
131 172 1.0
160 201 1.0
199 230 1.0
59 147 1.0
7 214 1.0
19 117 1.0
2 97 1.0
17 222 1.0
14 215 1.0
12 175 1.0
149 235 1.0
15 242 1.0
83 98 1.0
78 142 1.0
36 249 1.0
111 141 1.0
120 139 1.0
31 176 1.0
70 214 1.0
36 90 1.0
206 250 1.0
73 118 1.0
36 181 1.0
182 222 1.0
162 171 1.0
119 200 1.0
133 151 1.0
4 113 1.0
19 28 1.0
52 143 1.0
13 153 1.0
32 212 1.0
97 220 1.0
26 161 1.0
134 148 1.0
173 174 1.0
217 243 1.0
125 240 1.0
158 200 1.0
21 106 1.0
99 156 1.0
71 208 1.0
191 204 1.0
28 117 1.0
219 249 1.0
185 202 1.0
100 249 1.0
102 107 1.0
50 145 1.0
23 193 1.0
80 149 1.0
30 207 1.0
55 90 1.0
113 169 1.0
108 136 1.0
77 116 1.0
161 179 1.0
17 61 1.0
118 159 1.0
224 231 1.0
197 224 1.0
43 216 1.0
62 179 1.0
11 148 1.0
7 246 1.0
150 241 1.0
161 174 1.0
109 169 1.0
81 86 1.0
31 247 1.0
79 91 1.0
