# This graph has a small corridor (50 by 6) with a "door" to a larger room (50 by 50)

*Vertices 804
416 8.0 30.0
417 14.0 60.0
418 46.0 30.0
419 14.0 54.0
420 16.0 20.0
421 4.0 2.0
422 24.0 48.0
423 20.0 42.0
424 14.0 26.0
425 46.0 62.0
426 24.0 46.0
427 14.0 56.0
428 10.0 32.0
429 24.0 68.0
430 46.0 64.0
431 20.0 44.0
432 24.0 22.0
433 20.0 38.0
434 8.0 64.0
435 12.0 28.0
436 14.0 58.0
437 38.0 32.0
438 16.0 52.0
439 34.0 70.0
440 8.0 66.0
441 10.0 34.0
442 48.0 52.0
443 26.0 10.0
444 32.0 46.0
445 50.0 2.0
446 0.0 46.0
447 2.0 4.0
448 38.0 34.0
449 32.0 68.0
450 0.0 22.0
451 0.0 68.0
452 46.0 66.0
453 22.0 12.0
454 32.0 22.0
455 38.0 36.0
456 0.0 48.0
457 48.0 20.0
458 46.0 0.0
459 32.0 48.0
460 14.0 6.0
461 40.0 24.0
462 8.0 0.0
463 48.0 50.0
464 44.0 4.0
465 10.0 36.0
466 48.0 38.0
467 42.0 70.0
468 10.0 66.0
469 8.0 34.0
470 46.0 34.0
471 40.0 46.0
472 48.0 44.0
473 38.0 66.0
474 40.0 22.0
475 40.0 68.0
476 38.0 0.0
477 40.0 48.0
478 46.0 36.0
479 48.0 42.0
480 12.0 6.0
481 32.0 24.0
482 48.0 40.0
483 0.0 24.0
484 36.0 4.0
485 8.0 36.0
486 10.0 0.0
487 0.0 52.0
488 14.0 34.0
489 32.0 52.0
490 40.0 38.0
491 12.0 66.0
492 50.0 70.0
493 48.0 68.0
494 40.0 44.0
495 48.0 22.0
496 48.0 46.0
497 34.0 2.0
498 28.0 8.0
499 38.0 6.0
500 40.0 42.0
501 0.0 20.0
502 32.0 20.0
503 48.0 48.0
504 12.0 0.0
505 32.0 50.0
506 14.0 36.0
507 0.0 50.0
508 10.0 6.0
509 40.0 40.0
510 40.0 52.0
511 22.0 10.0
512 12.0 34.0
513 0.0 38.0
514 32.0 38.0
515 14.0 66.0
516 32.0 44.0
517 26.0 12.0
518 0.0 44.0
519 24.0 8.0
520 42.0 2.0
521 0.0 42.0
522 46.0 6.0
523 32.0 42.0
524 40.0 20.0
525 12.0 36.0
526 14.0 0.0
527 40.0 50.0
528 48.0 24.0
529 8.0 6.0
530 32.0 40.0
531 0.0 40.0
532 4.0 4.0
533 40.0 56.0
534 22.0 70.0
535 16.0 66.0
536 0.0 28.0
537 32.0 28.0
538 48.0 64.0
539 20.0 34.0
540 40.0 58.0
541 30.0 2.0
542 48.0 62.0
543 28.0 6.0
544 16.0 0.0
545 40.0 60.0
546 20.0 36.0
547 48.0 30.0
548 40.0 54.0
549 40.0 26.0
550 48.0 32.0
551 32.0 56.0
552 0.0 56.0
553 18.0 70.0
554 40.0 28.0
555 20.0 66.0
556 26.0 2.0
557 0.0 58.0
558 16.0 34.0
559 32.0 58.0
560 24.0 6.0
561 32.0 60.0
562 16.0 36.0
563 26.0 16.0
564 0.0 60.0
565 20.0 0.0
566 0.0 54.0
567 32.0 54.0
568 32.0 26.0
569 22.0 14.0
570 0.0 26.0
571 30.0 70.0
572 6.0 4.0
573 40.0 32.0
574 28.0 34.0
575 22.0 2.0
576 24.0 66.0
577 0.0 64.0
578 48.0 28.0
579 32.0 64.0
580 24.0 0.0
581 0.0 30.0
582 28.0 36.0
583 32.0 30.0
584 22.0 16.0
585 32.0 62.0
586 0.0 62.0
587 20.0 6.0
588 26.0 14.0
589 26.0 70.0
590 32.0 32.0
591 48.0 56.0
592 0.0 32.0
593 18.0 2.0
594 24.0 34.0
595 48.0 58.0
596 40.0 64.0
597 28.0 66.0
598 48.0 60.0
599 24.0 36.0
600 40.0 30.0
601 28.0 0.0
602 16.0 6.0
603 40.0 62.0
604 48.0 26.0
605 48.0 54.0
606 34.0 46.0
607 48.0 2.0
608 18.0 58.0
609 36.0 34.0
610 34.0 68.0
611 30.0 64.0
612 22.0 28.0
613 34.0 22.0
614 44.0 66.0
615 32.0 70.0
616 0.0 70.0
617 18.0 56.0
618 26.0 32.0
619 50.0 52.0
620 2.0 0.0
621 18.0 26.0
622 42.0 24.0
623 2.0 66.0
624 50.0 50.0
625 46.0 4.0
626 18.0 54.0
627 8.0 4.0
628 36.0 36.0
629 30.0 30.0
630 18.0 60.0
631 44.0 0.0
632 50.0 20.0
633 34.0 48.0
634 30.0 62.0
635 22.0 58.0
636 44.0 34.0
637 42.0 46.0
638 50.0 44.0
639 42.0 22.0
640 36.0 66.0
641 42.0 68.0
642 26.0 64.0
643 18.0 28.0
644 50.0 38.0
645 40.0 70.0
646 22.0 56.0
647 30.0 32.0
648 2.0 36.0
649 34.0 24.0
650 50.0 40.0
651 22.0 26.0
652 2.0 34.0
653 38.0 4.0
654 22.0 54.0
655 36.0 0.0
656 42.0 48.0
657 10.0 4.0
658 44.0 36.0
659 26.0 30.0
660 22.0 60.0
661 26.0 62.0
662 50.0 42.0
663 50.0 68.0
664 22.0 64.0
665 30.0 28.0
666 42.0 44.0
667 50.0 22.0
668 50.0 46.0
669 32.0 2.0
670 26.0 58.0
671 0.0 2.0
672 26.0 56.0
673 18.0 32.0
674 34.0 52.0
675 42.0 38.0
676 48.0 70.0
677 34.0 50.0
678 26.0 54.0
679 26.0 26.0
680 42.0 40.0
681 36.0 6.0
682 42.0 42.0
683 22.0 62.0
684 22.0 30.0
685 12.0 4.0
686 26.0 60.0
687 34.0 20.0
688 50.0 48.0
689 34.0 44.0
690 18.0 64.0
691 26.0 28.0
692 30.0 58.0
693 40.0 2.0
694 42.0 52.0
695 30.0 56.0
696 22.0 32.0
697 34.0 38.0
698 2.0 6.0
699 30.0 54.0
700 42.0 50.0
701 50.0 24.0
702 34.0 40.0
703 30.0 26.0
704 18.0 62.0
705 44.0 6.0
706 34.0 42.0
707 42.0 20.0
708 18.0 30.0
709 14.0 4.0
710 30.0 60.0
711 22.0 22.0
712 26.0 44.0
713 34.0 28.0
714 50.0 64.0
715 22.0 68.0
716 42.0 58.0
717 4.0 0.0
718 22.0 46.0
719 26.0 18.0
720 30.0 52.0
721 42.0 56.0
722 26.0 38.0
723 42.0 54.0
724 16.0 4.0
725 30.0 50.0
726 26.0 40.0
727 18.0 24.0
728 42.0 26.0
729 50.0 62.0
730 26.0 42.0
731 4.0 66.0
732 22.0 48.0
733 30.0 20.0
734 42.0 60.0
735 50.0 30.0
736 42.0 28.0
737 18.0 68.0
738 18.0 22.0
739 6.0 6.0
740 30.0 44.0
741 18.0 46.0
742 4.0 36.0
743 34.0 58.0
744 50.0 32.0
745 34.0 56.0
746 26.0 52.0
747 30.0 38.0
748 26.0 50.0
749 34.0 54.0
750 20.0 4.0
751 34.0 26.0
752 30.0 40.0
753 22.0 24.0
754 30.0 42.0
755 34.0 60.0
756 4.0 34.0
757 18.0 48.0
758 26.0 20.0
759 6.0 0.0
760 30.0 46.0
761 30.0 22.0
762 18.0 44.0
763 50.0 28.0
764 34.0 64.0
765 30.0 68.0
766 18.0 38.0
767 22.0 52.0
768 42.0 32.0
769 18.0 40.0
770 26.0 24.0
771 24.0 4.0
772 22.0 50.0
773 30.0 48.0
774 22.0 20.0
775 34.0 30.0
776 34.0 62.0
777 18.0 42.0
778 6.0 66.0
779 26.0 46.0
780 6.0 36.0
781 50.0 58.0
782 42.0 64.0
783 26.0 68.0
784 4.0 6.0
785 26.0 22.0
786 22.0 44.0
787 22.0 38.0
788 34.0 32.0
789 50.0 56.0
790 22.0 18.0
791 18.0 52.0
792 50.0 26.0
793 22.0 40.0
794 30.0 24.0
795 18.0 50.0
796 50.0 54.0
797 28.0 4.0
798 50.0 60.0
799 6.0 34.0
800 42.0 30.0
801 26.0 48.0
802 18.0 20.0
803 22.0 42.0
804 42.0 62.0
*Edges
25 497 1.0
709 724 1.0
215 183 1.0
229 213 1.0
670 686 1.0
378 255 1.0
702 706 1.0
773 725 1.0
780 485 1.0
18 89 1.0
106 115 1.0
77 301 1.0
741 757 1.0
40 9 1.0
509 680 1.0
225 25 1.0
750 353 1.0
220 49 1.0
479 472 1.0
116 594 1.0
191 200 1.0
478 266 1.0
724 322 1.0
375 278 1.0
34 447 1.0
250 574 1.0
303 197 1.0
477 527 1.0
279 277 1.0
589 150 1.0
46 246 1.0
409 550 1.0
546 97 1.0
250 647 1.0
171 90 1.0
199 190 1.0
442 605 1.0
676 492 1.0
659 189 1.0
306 199 1.0
463 442 1.0
760 444 1.0
342 512 1.0
500 682 1.0
221 300 1.0
798 729 1.0
153 142 1.0
530 702 1.0
245 212 1.0
673 139 1.0
741 343 1.0
38 135 1.0
71 731 1.0
781 798 1.0
371 738 1.0
436 417 1.0
778 440 1.0
733 761 1.0
240 231 1.0
368 132 1.0
438 185 1.0
734 804 1.0
276 69 1.0
241 304 1.0
743 138 1.0
452 243 1.0
104 328 1.0
219 654 1.0
576 429 1.0
693 8 1.0
718 426 1.0
309 535 1.0
240 406 1.0
359 411 1.0
263 271 1.0
648 742 1.0
491 515 1.0
461 549 1.0
504 526 1.0
801 748 1.0
759 462 1.0
674 60 1.0
95 284 1.0
231 384 1.0
302 76 1.0
159 418 1.0
498 36 1.0
391 773 1.0
238 495 1.0
672 316 1.0
212 21 1.0
774 366 1.0
390 337 1.0
419 185 1.0
768 152 1.0
219 251 1.0
669 497 1.0
740 516 1.0
14 709 1.0
78 287 1.0
369 578 1.0
753 651 1.0
682 666 1.0
103 107 1.0
485 465 1.0
661 642 1.0
545 734 1.0
176 724 1.0
440 245 1.0
496 503 1.0
790 774 1.0
692 559 1.0
395 402 1.0
69 51 1.0
412 294 1.0
489 567 1.0
723 721 1.0
6 182 1.0
602 162 1.0
642 205 1.0
61 155 1.0
45 410 1.0
100 334 1.0
130 138 1.0
633 3 1.0
433 787 1.0
143 392 1.0
1 50 1.0
135 173 1.0
183 289 1.0
16 519 1.0
185 214 1.0
658 62 1.0
562 121 1.0
536 128 1.0
472 496 1.0
358 753 1.0
481 568 1.0
438 791 1.0
534 169 1.0
28 90 1.0
223 288 1.0
508 480 1.0
301 238 1.0
690 271 1.0
22 29 1.0
203 267 1.0
777 423 1.0
526 14 1.0
175 137 1.0
283 466 1.0
183 268 1.0
738 727 1.0
695 551 1.0
356 549 1.0
364 393 1.0
548 723 1.0
661 197 1.0
643 203 1.0
397 408 1.0
37 14 1.0
365 81 1.0
346 591 1.0
155 110 1.0
709 460 1.0
464 705 1.0
335 341 1.0
607 445 1.0
525 506 1.0
680 682 1.0
335 364 1.0
694 723 1.0
175 118 1.0
206 474 1.0
553 109 1.0
71 27 1.0
200 419 1.0
535 111 1.0
336 426 1.0
399 391 1.0
699 567 1.0
402 473 1.0
431 786 1.0
423 803 1.0
685 709 1.0
750 587 1.0
244 576 1.0
135 174 1.0
50 347 1.0
769 413 1.0
483 570 1.0
272 472 1.0
267 315 1.0
84 80 1.0
307 297 1.0
332 733 1.0
771 560 1.0
611 579 1.0
170 89 1.0
121 766 1.0
2 628 1.0
377 408 1.0
27 778 1.0
67 41 1.0
622 728 1.0
667 701 1.0
385 357 1.0
718 732 1.0
660 683 1.0
363 395 1.0
609 628 1.0
257 482 1.0
56 33 1.0
58 335 1.0
127 130 1.0
224 237 1.0
723 102 1.0
443 517 1.0
357 329 1.0
365 572 1.0
200 438 1.0
100 165 1.0
260 297 1.0
345 719 1.0
415 32 1.0
409 470 1.0
361 370 1.0
289 224 1.0
640 19 1.0
178 614 1.0
329 295 1.0
286 699 1.0
423 431 1.0
77 44 1.0
19 209 1.0
739 529 1.0
366 758 1.0
403 765 1.0
66 61 1.0
351 748 1.0
179 765 1.0
164 245 1.0
413 423 1.0
599 158 1.0
325 344 1.0
269 206 1.0
653 8 1.0
210 233 1.0
88 306 1.0
737 338 1.0
695 692 1.0
786 718 1.0
568 751 1.0
7 54 1.0
728 736 1.0
523 706 1.0
537 583 1.0
679 294 1.0
177 158 1.0
334 598 1.0
120 164 1.0
74 705 1.0
189 250 1.0
716 734 1.0
64 166 1.0
117 541 1.0
208 194 1.0
564 586 1.0
408 388 1.0
177 574 1.0
401 761 1.0
577 242 1.0
174 131 1.0
594 599 1.0
152 409 1.0
325 725 1.0
298 326 1.0
418 547 1.0
208 240 1.0
581 592 1.0
648 47 1.0
351 378 1.0
408 436 1.0
747 752 1.0
62 283 1.0
144 395 1.0
596 782 1.0
480 460 1.0
422 801 1.0
310 692 1.0
93 173 1.0
324 355 1.0
757 795 1.0
783 589 1.0
788 172 1.0
288 313 1.0
518 446 1.0
601 117 1.0
270 189 1.0
148 122 1.0
731 778 1.0
466 644 1.0
518 56 1.0
23 112 1.0
614 452 1.0
634 611 1.0
573 234 1.0
775 788 1.0
453 569 1.0
467 246 1.0
221 183 1.0
598 798 1.0
26 675 1.0
559 561 1.0
204 475 1.0
468 212 1.0
39 26 1.0
757 333 1.0
256 308 1.0
749 745 1.0
493 663 1.0
474 461 1.0
540 716 1.0
413 793 1.0
123 363 1.0
742 147 1.0
751 713 1.0
142 188 1.0
510 694 1.0
43 640 1.0
149 107 1.0
459 505 1.0
512 525 1.0
450 30 1.0
114 12 1.0
310 303 1.0
224 191 1.0
163 151 1.0
458 92 1.0
572 739 1.0
384 396 1.0
53 60 1.0
344 720 1.0
612 308 1.0
79 288 1.0
511 453 1.0
242 623 1.0
471 477 1.0
188 514 1.0
644 650 1.0
531 521 1.0
719 758 1.0
98 379 1.0
579 239 1.0
543 94 1.0
764 157 1.0
262 49 1.0
706 689 1.0
554 600 1.0
567 749 1.0
758 785 1.0
298 424 1.0
337 358 1.0
235 635 1.0
171 141 1.0
637 41 1.0
193 513 1.0
248 400 1.0
588 166 1.0
599 350 1.0
364 374 1.0
560 119 1.0
484 681 1.0
24 223 1.0
120 359 1.0
746 344 1.0
211 248 1.0
649 29 1.0
312 335 1.0
601 160 1.0
105 170 1.0
167 623 1.0
448 234 1.0
682 48 1.0
265 230 1.0
237 200 1.0
632 667 1.0
435 405 1.0
506 240 1.0
608 630 1.0
279 672 1.0
139 539 1.0
708 673 1.0
634 585 1.0
63 72 1.0
429 783 1.0
502 454 1.0
519 13 1.0
111 555 1.0
63 330 1.0
65 132 1.0
586 170 1.0
154 575 1.0
677 53 1.0
273 260 1.0
295 309 1.0
68 653 1.0
40 416 1.0
619 796 1.0
771 386 1.0
24 79 1.0
99 101 1.0
226 263 1.0
501 450 1.0
22 206 1.0
97 787 1.0
614 46 1.0
775 143 1.0
347 377 1.0
785 401 1.0
479 662 1.0
344 286 1.0
590 201 1.0
139 121 1.0
228 26 1.0
308 229 1.0
537 713 1.0
415 94 1.0
174 221 1.0
49 681 1.0
11 63 1.0
582 142 1.0
484 653 1.0
156 597 1.0
192 4 1.0
194 231 1.0
756 742 1.0
333 732 1.0
136 556 1.0
398 428 1.0
486 504 1.0
196 330 1.0
230 244 1.0
4 520 1.0
143 172 1.0
505 489 1.0
213 618 1.0
243 35 1.0
165 425 1.0
218 651 1.0
190 252 1.0
106 346 1.0
722 726 1.0
465 307 1.0
743 755 1.0
317 285 1.0
717 421 1.0
190 477 1.0
542 538 1.0
435 352 1.0
617 251 1.0
432 383 1.0
67 272 1.0
463 624 1.0
762 741 1.0
586 577 1.0
535 368 1.0
645 467 1.0
703 568 1.0
424 405 1.0
223 503 1.0
146 95 1.0
462 486 1.0
646 279 1.0
11 28 1.0
500 494 1.0
301 457 1.0
321 304 1.0
406 766 1.0
460 602 1.0
30 118 1.0
206 217 1.0
286 316 1.0
786 336 1.0
510 548 1.0
57 48 1.0
490 675 1.0
252 527 1.0
425 430 1.0
270 665 1.0
625 522 1.0
145 16 1.0
104 133 1.0
125 161 1.0
491 317 1.0
304 708 1.0
756 799 1.0
226 660 1.0
465 525 1.0
82 30 1.0
294 270 1.0
216 396 1.0
173 168 1.0
725 720 1.0
327 726 1.0
532 784 1.0
572 627 1.0
705 522 1.0
317 86 1.0
181 216 1.0
441 465 1.0
27 434 1.0
580 136 1.0
691 270 1.0
385 404 1.0
608 235 1.0
565 124 1.0
624 619 1.0
649 751 1.0
516 444 1.0
496 668 1.0
439 209 1.0
696 116 1.0
552 557 1.0
655 274 1.0
606 15 1.0
548 533 1.0
158 722 1.0
772 767 1.0
374 397 1.0
372 367 1.0
473 207 1.0
214 202 1.0
797 415 1.0
565 154 1.0
622 6 1.0
295 704 1.0
651 612 1.0
326 727 1.0
167 71 1.0
675 680 1.0
693 520 1.0
101 1 1.0
580 140 1.0
442 619 1.0
137 291 1.0
59 37 1.0
638 668 1.0
178 430 1.0
663 492 1.0
350 722 1.0
530 523 1.0
170 167 1.0
91 498 1.0
444 459 1.0
110 258 1.0
395 603 1.0
255 279 1.0
81 59 1.0
652 756 1.0
146 125 1.0
427 214 1.0
702 80 1.0
728 104 1.0
233 362 1.0
664 244 1.0
470 276 1.0
142 747 1.0
641 46 1.0
452 305 1.0
673 315 1.0
668 688 1.0
181 211 1.0
521 61 1.0
255 678 1.0
474 639 1.0
155 146 1.0
578 547 1.0
418 409 1.0
635 660 1.0
331 730 1.0
773 459 1.0
636 658 1.0
569 584 1.0
131 300 1.0
684 696 1.0
369 418 1.0
322 162 1.0
732 772 1.0
122 563 1.0
249 221 1.0
296 500 1.0
410 385 1.0
134 576 1.0
469 441 1.0
196 233 1.0
300 312 1.0
731 120 1.0
92 625 1.0
420 371 1.0
84 319 1.0
176 593 1.0
799 780 1.0
169 589 1.0
233 261 1.0
727 621 1.0
261 394 1.0
620 717 1.0
331 336 1.0
266 51 1.0
43 610 1.0
609 448 1.0
630 704 1.0
205 611 1.0
386 119 1.0
268 275 1.0
476 192 1.0
554 736 1.0
261 298 1.0
446 33 1.0
414 795 1.0
172 437 1.0
754 523 1.0
66 149 1.0
334 425 1.0
428 342 1.0
305 87 1.0
550 276 1.0
73 88 1.0
791 626 1.0
275 237 1.0
689 88 1.0
430 452 1.0
159 152 1.0
251 235 1.0
188 2 1.0
584 790 1.0
204 10 1.0
144 157 1.0
6 104 1.0
61 56 1.0
62 57 1.0
625 78 1.0
525 208 1.0
701 792 1.0
247 210 1.0
212 317 1.0
81 627 1.0
363 545 1.0
568 537 1.0
406 384 1.0
733 502 1.0
55 9 1.0
726 730 1.0
629 583 1.0
555 338 1.0
107 110 1.0
749 127 1.0
272 236 1.0
210 318 1.0
105 18 1.0
123 144 1.0
448 455 1.0
767 654 1.0
523 516 1.0
694 83 1.0
751 129 1.0
737 553 1.0
347 324 1.0
794 703 1.0
187 630 1.0
352 321 1.0
529 508 1.0
725 505 1.0
82 175 1.0
782 178 1.0
587 145 1.0
611 179 1.0
475 641 1.0
288 463 1.0
129 113 1.0
53 252 1.0
274 484 1.0
273 307 1.0
265 686 1.0
802 390 1.0
640 473 1.0
449 610 1.0
631 311 1.0
180 241 1.0
626 219 1.0
99 7 1.0
290 421 1.0
360 752 1.0
2 697 1.0
570 112 1.0
762 431 1.0
780 103 1.0
637 656 1.0
792 763 1.0
715 534 1.0
141 55 1.0
466 482 1.0
383 770 1.0
410 434 1.0
469 485 1.0
556 386 1.0
161 174 1.0
544 96 1.0
559 743 1.0
85 148 1.0
407 767 1.0
13 443 1.0
567 551 1.0
712 370 1.0
795 791 1.0
51 644 1.0
521 518 1.0
320 215 1.0
752 754 1.0
341 374 1.0
376 533 1.0
575 353 1.0
621 643 1.0
579 764 1.0
517 64 1.0
544 176 1.0
68 693 1.0
277 670 1.0
1 18 1.0
3 190 1.0
271 555 1.0
252 280 1.0
